"","X","filename","decade","category","license","year","items","fees_usd","revenues_usd"
"3356",3356,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NORTHERN PINK SHRIMP TRAWL (VESSEL) (T)",2016,32,1395.25,44648
"3357",3357,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NORTHERN PINK SHRIMP TRAWL (VESSEL) (NT)",2016,3,697.75,2093
"3358",3358,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SALMON VESSEL PERMIT",2016,1105,41.75,46134
"3359",3359,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SEA CUCUMBER DIVING PERMIT",2016,82,348.5,28577
"3360",3360,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SEA CUCUMBER TRAWL PERMIT",2016,16,348.5,5576
"3361",3361,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SEA URCHIN DIVING PERMIT",2016,291,460.5,134006
"3362",3362,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SOUTHERN ROCK CRAB TRAP PERMIT",2016,121,343.75,41594
"3363",3363,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SPOT PRAWN TRAP VESSEL PERMIT, TIER 1",2016,17,348.5,5925
"3364",3364,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SPOT PRAWN TRAP VESSEL PERMIT, TIER 2",2016,1,348.5,349
"3365",3365,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SPOT PRAWN TRAP VESSEL PERMIT, TIER 3",2016,6,1395.25,8372
"3366",3366,"tabula-2010s Items Commercial Fishing.csv","2010s","Late Fees","LIMITED ENTRY LATE FEE (1 TO 30 DAYS)",2016,163,147.5,24043
"3367",3367,"tabula-2010s Items Commercial Fishing.csv","2010s","Late Fees","LIMITED ENTRY LATE FEE (31 TO 60 DAYS)",2016,81,294.25,23834
"3368",3368,"tabula-2010s Items Commercial Fishing.csv","2010s","Late Fees","LIMITED ENTRY LATE FEE (61 OR MORE DAYS)",2016,127,589,74803
"3369",3369,"tabula-2010s Items Commercial Fishing.csv","2010s","Nonrestrictive Permits","ANCHOVY TAKE PERMIT",2016,63,41.75,2630
"3370",3370,"tabula-2010s Items Commercial Fishing.csv","2010s","Nonrestrictive Permits","BAY SHRIMP PERMIT",2016,17,41.75,710
"3371",3371,"tabula-2010s Items Commercial Fishing.csv","2010s","Nonrestrictive Permits","COONSTRIPE SHRIMP VESSEL PERMIT",2016,34,104.5,3553
"3372",3372,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","CRAYFISH PERMIT",2016,58,41.75,2422
"3373",3373,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","PERMIT TO LAND CALIFORNIA CAUGHT FISH OUTSIDE CALIFO",2016,8,20.75,166
"3374",3374,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","GHOST SHRIMP PERMIT",2016,8,41.75,334
"3375",3375,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","GOLDEN & RIDGEBACK PRAWN PERMIT",2016,65,41.75,2714
"3376",3376,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","INLAND/FRESHWATER FISH PERMIT",2016,15,41.75,626
"3377",3377,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","KELP HARVESTER LICENSE",2016,31,139.5,4325
"3378",3378,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","LOBSTER CREWMEMBER PERMIT",2016,229,174.5,39961
"3379",3379,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARINE AQUARIA COLLECTOR PERMIT",2016,15,460.5,6908
"3380",3380,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NORTHERN ROCK CRAB TRAP PERMIT",2016,33,343.75,11344
"3381",3381,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SEA URCHIN CREWMEMBER PERMIT",2016,197,41.75,8225
"3382",3382,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SOUTHERN PINK SHRIMP TRAWL PERMIT",2016,22,41.75,919
"3383",3383,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","SWORDFISH PERMIT",2016,52,460.5,23946
"3384",3384,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","TANNER CRAB TRAP VESSEL PERMIT",2016,0,13085.75,0
"3385",3385,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","TIDAL INVERTEBRATE PERMIT",2016,232,41.75,9686
"3386",3386,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM.TRAP PERMIT",2016,818,49,40082
"3387",3387,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","DEEPER NEARSHORE FISHING PERMIT TRANSFER",2016,0,NA,NA
"3388",3388,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","DRIFT GILL NET PERMIT TRANSFER",2016,1,1500,1500
"3389",3389,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","DRIFT GILL NET VESSEL PERMIT TRANSFER",2016,0,130,0
"3390",3390,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","DUNGENESS CRAB PERMIT TRANSFER",2016,37,200,7400
"3391",3391,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","DUNGENESS CRAB CHANGE OF OWNERSHIP",2016,9,200,1800
"3392",3392,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","GENERAL GILL NET TRANSFER",2016,1,100,100
"3393",3393,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","HERRING BOAT TRANSFER",2016,0,50,0
"3394",3394,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","HERRING PERMIT TRANSFER",2016,3,1000,3000
"3395",3395,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","HERRING SUBSTITUTE TRANSFER",2016,8,50,400
"3396",3396,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","LOBSTER OPERATOR PERMIT TRANSFER",2016,11,500,5500
"3397",3397,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID BRAIL PERMIT TRANSFER",2016,5,500,2500
"3398",3398,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID BRAIL PERMIT TRANSFER (OWNERSHIP CHANGE)",2016,2,500,1000
"3399",3399,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID BRAIL UPGRADE",2016,1,1500,1500
"3400",3400,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID LIGHTBOAT TRANSFER",2016,4,500,2000
"3401",3401,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID VESSEL PERMIT TRANSFER",2016,8,500,4000
"3402",3402,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","MARKET SQUID VESSEL PERMIT (OWNERSHIP CHANGE)",2016,3,500,1500
"3403",3403,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","NEARSHORE FISHERY PERMIT TRANSFER",2016,2,500,1000
"3404",3404,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","NEARSHORE FISHERY TRAP ENDORSEMENT TRANSFER",2016,1,75,75
"3405",3405,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","NORTHERN PINK SHRIMP TRAWL (VESSEL) (NEW OWNER)",2016,1,1000,1000
"3406",3406,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","NORTHERN PINK SHRIMP TRAWL (VESSEL) (SAME OWNER)",2016,2,200,400
"3407",3407,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","NORTHERN PINK SHRIMP TRAWL (VESSEL) (TEMP)",2016,0,100,0
"3408",3408,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","SALMON VESSEL TRANSFER",2016,27,200,5400
"3409",3409,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","SEA CUCUMBER PERMIT TRANSFER",2016,3,200,600
"3410",3410,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","SOUTHERN ROCK CRAB TRAP PERMIT TRANSFER",2016,6,1000,6000
"3411",3411,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","SPOT PRAWN TRAP VESSEL (CHANGE OF OWNER)",2016,0,50,0
"3412",3412,"tabula-2010s Items Commercial Fishing.csv","2010s","Permit Transfers","SPOT PRAWN TRAP VESSEL (SAME OWNER)",2016,3,200,600
"3413",3413,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM FISHING LICENSE (R)",2017,5412,133,719796
"3414",3414,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM FISHING LICENSE (NR)",2017,1145,133,152285
"3415",3415,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM BOAT REGISTRATION (R)",2017,2767,349.5,967067
"3416",3416,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM BOAT REGISTRATION (NR)",2017,337,349.5,117782
"3417",3417,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM PASSENGER FISHING VESSEL",2017,502,349.5,175449
"3418",3418,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM AIRCRAFT REGISTRATION",2017,6,280.25,1682
"3419",3419,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM SALMON STAMP",2017,1312,85,111520
"3420",3420,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","JOHN DOE SALMON STAMP",2017,169,85,14365
"3421",3421,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","COMM OCEAN ENHANCEMENT STAMP",2017,1165,49.25,57376
"3422",3422,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","CALIFORNIA HALIBUT BOTTOM TRAWL VESSEL PERMIT",2017,41,60.5,2481
"3423",3423,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DEEPER NEARSHORE SPECIES FISHERY PERMIT",2017,179,175,31325
"3424",3424,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DRIFT GILL NET SHARK/SWORDFISH PERMIT",2017,69,461.75,31861
"3425",3425,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (R)",2017,NA,NA,NA
"3426",3426,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (R) (T)",2017,NA,NA,NA
"3427",3427,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (R) (NT)",2017,NA,NA,NA
"3428",3428,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (NR)",2017,NA,NA,NA
"3429",3429,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (NR) (T)",2017,NA,NA,NA
"3430",3430,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT (NR) (NT)",2017,NA,NA,NA
"3431",3431,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 1",2017,0,280.25,0
"3432",3432,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 2",2017,0,280.25,0
"3433",3433,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 3",2017,0,280.25,0
"3434",3434,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 4",2017,2,280.25,561
"3435",3435,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 5",2017,0,280.25,0
"3436",3436,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 6",2017,1,280.25,280
"3437",3437,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (NR) - TIER 7",2017,1,280.25,280
"3438",3438,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 1",2017,3,280.25,841
"3439",3439,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 2",2017,1,280.25,280
"3440",3440,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 3",2017,1,280.25,280
"3441",3441,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 4",2017,0,280.25,0
"3442",3442,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 5",2017,1,280.25,280
"3443",3443,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 6",2017,3,280.25,841
"3444",3444,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT NT (R) - TIER 7",2017,1,280.25,280
"3445",3445,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 1",2017,10,280.25,2803
"3446",3446,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 2",2017,8,280.25,2242
"3447",3447,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 3",2017,6,280.25,1682
"3448",3448,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 4",2017,6,280.25,1682
"3449",3449,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 5",2017,4,280.25,1121
"3450",3450,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 6",2017,19,280.25,5325
"3451",3451,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (NR) - TIER 7",2017,12,280.25,3363
"3452",3452,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 1",2017,46,280.25,12892
"3453",3453,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 2",2017,44,280.25,12331
"3454",3454,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 3",2017,49,280.25,13732
"3455",3455,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 4",2017,46,280.25,12892
"3456",3456,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 5",2017,50,280.25,14013
"3457",3457,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 6",2017,143,280.25,40076
"3458",3458,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT T (R) - TIER 7",2017,97,280.25,27184
"3459",3459,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB VESSEL PERMIT TIER UPGRADE FILING FEE",2017,0,3044,0
"3460",3460,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 1",2017,56,3500,196000
"3461",3461,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 2",2017,52,3250,169000
"3462",3462,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 3",2017,55,3000,165000
"3463",3463,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 4",2017,52,2750,143000
"3464",3464,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 5",2017,54,2500,135000
"3465",3465,"tabula-2010s Items Commercial Fishing.csv","2010s","Limited Entry & Restricted Access","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 6",2017,162,2250,364500
"3466",3466,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (T) - TIER 7",2017,111,1875,208125
"3467",3467,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 1",2017,3,3500,10500
"3468",3468,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 2",2017,1,3250,3250
"3469",3469,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 3",2017,1,3000,3000
"3470",3470,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 4",2017,2,2750,5500
"3471",3471,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 5",2017,1,2500,2500
"3472",3472,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 6",2017,4,2250,9000
"3473",3473,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","DUNGENESS CRAB TRAP TAG BIENNIAL FEES (NT) - TIER 7",2017,2,1875,3750
"3474",3474,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","GENERAL GILL/TRAMMEL NET PERMIT",2017,119,461.75,54948
"3475",3475,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","HERRING GILL NET PERMIT (R)",2017,90,370.75,33368
"3476",3476,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","HERRING GILL NET PERMIT (NR)",2017,35,370.75,12976
"3477",3477,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","HERRING STAMP",2017,13,139.5,1814
"3478",3478,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","LOBSTER OPERATOR PERMIT (T)",2017,139,370.75,51534
"3479",3479,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","LOBSTER OPERATOR PERMIT (NT)",2017,40,370.75,14830
"3480",3480,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARKET SQUID BRAIL PERMIT (T)",2017,45,2757,124065
"3481",3481,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARKET SQUID LIGHT BOAT PERMIT (T)",2017,30,827,24810
"3482",3482,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARKET SQUID LIGHT BOAT PERMIT (NT)",2017,3,53.25,160
"3483",3483,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARKET SQUID VESSEL PERMIT (T)",2017,68,2757,187476
"3484",3484,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","MARKET SQUID VESSEL PERMIT (NT)",2017,6,1378.5,8271
"3485",3485,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY BYCATCH PERMIT",2017,12,280.25,3363
"3486",3486,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - N. CENTRAL COAST (T)",2017,21,699.75,14695
"3487",3487,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - N. CENTRAL COAST (NT)",2017,4,699.75,2799
"3488",3488,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - NORTH COAST (T)",2017,17,699.75,11896
"3489",3489,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - NORTH COAST (NT)",2017,0,699.75,0
"3490",3490,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - S. CENTRAL COAST (T)",2017,46,699.75,32189
"3491",3491,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - S. CENTRAL COAST (NT)",2017,5,699.75,3499
"3492",3492,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - SOUTH COAST (T)",2017,39,699.75,27290
"3493",3493,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE FISHERY PERMIT - SOUTH COAST (NT)",2017,11,699.75,7697
"3494",3494,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - N. CENTRAL COAST (T)",2017,5,104.75,524
"3495",3495,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - N. CENTRAL COAST (NT)",2017,0,104.75,0
"3496",3496,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - NORTH COAST (T)",2017,0,104.75,0
"3497",3497,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - NORTH COAST (NT)",2017,0,104.75,0
"3498",3498,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - S. CENTRAL COAST (T)",2017,15,104.75,1571
"3499",3499,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - S. CENTRAL COAST (NT)",2017,4,104.75,419
"3500",3500,"tabula-2010s Items Commercial Fishing.csv","2010s","Licenses","NEARSHORE TRAP ENDORSEMENT - SOUTH COAST (T)",2017,28,104.75,2933
