"","X","filename","decade","category","license","year","items","fees_usd","revenues_usd"
"1958",1958,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Bighorn Sheep Tag",2026,NA,NA,NA
"1959",1959,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag",2026,NA,NA,NA
"1960",1960,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag (Junior)",2026,NA,NA,NA
"1961",1961,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Elk Tag",2026,NA,NA,NA
"1962",1962,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Antelope Tag Drawing Application",2026,NA,NA,NA
"1963",1963,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Antelope Tag Drawing Application",2026,NA,NA,NA
"1964",1964,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Bighorn Sheep Tag Drawing Application",2026,NA,NA,NA
"1965",1965,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Bighorn Sheep Tag Drawing Application",2026,NA,NA,NA
"1966",1966,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Elk Tag Drawing Application",2026,NA,NA,NA
"1967",1967,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Elk Tag Drawing Application",2026,NA,NA,NA
"1968",1968,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Elk, Antelope, Bighorn Sheep Tag Return Fee",2026,NA,NA,NA
"1969",1969,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Deer Tag Random Drawing",2026,NA,NA,NA
"1970",1970,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Bighorn Sheep Tag Random Drawing",2026,NA,NA,NA
"1971",1971,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Antelope Tag Random Drawing",2026,NA,NA,NA
"1972",1972,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Elk Tag Random Drawing",2026,NA,NA,NA
"1973",1973,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags",2026,NA,NA,NA
"1974",1974,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags (Junior)",2026,NA,NA,NA
"1975",1975,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Non-Resident Bear Tags",2026,NA,NA,NA
"1976",1976,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Resident Wild Pig Tag",2026,NA,NA,NA
"1977",1977,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Non-Resident Wild Pig Tag",2026,NA,NA,NA
"1978",1978,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Lifetime Wild Pig Tags",2026,NA,NA,NA
"1979",1979,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Duck Validation",2026,NA,NA,NA
"1980",1980,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Duck Stamp",2026,NA,NA,NA
"1981",1981,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Duck Validation",2026,NA,NA,NA
"1982",1982,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Waterfowl Reservation Application",2026,NA,NA,NA
"1983",1983,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","1-Day Type A Wildlife Area Permit",2026,NA,NA,NA
"1984",1984,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","2-Day Type A Wildlife Area Pass",2026,NA,NA,NA
"1985",1985,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type A Wildlife Area Season Pass",2026,NA,NA,NA
"1986",1986,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type B Wildlife Area Season Pass",2026,NA,NA,NA
"1987",1987,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Upland Game Bird Validation",2026,NA,NA,NA
"1988",1988,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Upland Game Bird Stamp",2026,NA,NA,NA
"1989",1989,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Upland Game Bird Validation",2026,NA,NA,NA
"1990",1990,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Harvest Information Program Validation",2026,NA,NA,NA
"1991",1991,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 0 to 9",2026,NA,NA,NA
"1992",1992,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 10 to 39",2026,NA,NA,NA
"1993",1993,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 40 to 61",2026,NA,NA,NA
"1994",1994,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 62 and Over",2026,NA,NA,NA
"1995",1995,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Big Game",2026,NA,NA,NA
"1996",1996,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Game Bird",2026,NA,NA,NA
"1997",1997,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Resident Hunting (Annual)",2027,NA,NA,NA
"1998",1998,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Hunting",2027,NA,NA,NA
"1999",1999,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Junior Hunting (Annual)",2027,NA,NA,NA
"2000",2000,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Junior Hunting",2027,NA,NA,NA
"2001",2001,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Disabled Veteran Hunting",2027,NA,NA,NA
"2002",2002,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Recovering Service Member",2027,NA,NA,NA
"2003",2003,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident Hunting (Annual)",2027,NA,NA,NA
"2004",2004,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident 1-Day Hunting",2027,NA,NA,NA
"2005",2005,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident 2-Day Hunting",2027,NA,NA,NA
"2006",2006,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Resident First Deer Tag",2027,NA,NA,NA
"2007",2007,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Non-Resident First Deer Tag",2027,NA,NA,NA
"2008",2008,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Resident Second Deer Tag",2027,NA,NA,NA
"2009",2009,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Non-Resident Second Deer Tag",2027,NA,NA,NA
"2010",2010,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Lifetime Deer Tag",2027,NA,NA,NA
"2011",2011,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Duplicate/Exchange Deer Tag",2027,NA,NA,NA
"2012",2012,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Pronghorn Antelope Tag",2027,NA,NA,NA
"2013",2013,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Pronghorn Antelope Tag (Junior)",2027,NA,NA,NA
"2014",2014,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Pronghorn Antelope Tag",2027,NA,NA,NA
"2015",2015,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Bighorn Sheep Tag",2027,NA,NA,NA
"2016",2016,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Bighorn Sheep Tag",2027,NA,NA,NA
"2017",2017,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag",2027,NA,NA,NA
"2018",2018,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag (Junior)",2027,NA,NA,NA
"2019",2019,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Elk Tag",2027,NA,NA,NA
"2020",2020,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Antelope Tag Drawing Application",2027,NA,NA,NA
"2021",2021,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Antelope Tag Drawing Application",2027,NA,NA,NA
"2022",2022,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Bighorn Sheep Tag Drawing Application",2027,NA,NA,NA
"2023",2023,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Bighorn Sheep Tag Drawing Application",2027,NA,NA,NA
"2024",2024,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Elk Tag Drawing Application",2027,NA,NA,NA
"2025",2025,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Elk Tag Drawing Application",2027,NA,NA,NA
"2026",2026,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Elk, Antelope, Bighorn Sheep Tag Return Fee",2027,NA,NA,NA
"2027",2027,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Deer Tag Random Drawing",2027,NA,NA,NA
"2028",2028,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Bighorn Sheep Tag Random Drawing",2027,NA,NA,NA
"2029",2029,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Antelope Tag Random Drawing",2027,NA,NA,NA
"2030",2030,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Elk Tag Random Drawing",2027,NA,NA,NA
"2031",2031,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags",2027,NA,NA,NA
"2032",2032,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags (Junior)",2027,NA,NA,NA
"2033",2033,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Non-Resident Bear Tags",2027,NA,NA,NA
"2034",2034,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Resident Wild Pig Tag",2027,NA,NA,NA
"2035",2035,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Non-Resident Wild Pig Tag",2027,NA,NA,NA
"2036",2036,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Lifetime Wild Pig Tags",2027,NA,NA,NA
"2037",2037,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Duck Validation",2027,NA,NA,NA
"2038",2038,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Duck Stamp",2027,NA,NA,NA
"2039",2039,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Duck Validation",2027,NA,NA,NA
"2040",2040,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Waterfowl Reservation Application",2027,NA,NA,NA
"2041",2041,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","1-Day Type A Wildlife Area Permit",2027,NA,NA,NA
"2042",2042,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","2-Day Type A Wildlife Area Pass",2027,NA,NA,NA
"2043",2043,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type A Wildlife Area Season Pass",2027,NA,NA,NA
"2044",2044,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type B Wildlife Area Season Pass",2027,NA,NA,NA
"2045",2045,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Upland Game Bird Validation",2027,NA,NA,NA
"2046",2046,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Upland Game Bird Stamp",2027,NA,NA,NA
"2047",2047,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Upland Game Bird Validation",2027,NA,NA,NA
"2048",2048,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Harvest Information Program Validation",2027,NA,NA,NA
"2049",2049,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 0 to 9",2027,NA,NA,NA
"2050",2050,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 10 to 39",2027,NA,NA,NA
"2051",2051,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 40 to 61",2027,NA,NA,NA
"2052",2052,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 62 and Over",2027,NA,NA,NA
"2053",2053,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Big Game",2027,NA,NA,NA
"2054",2054,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Game Bird",2027,NA,NA,NA
"2055",2055,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Resident Hunting (Annual)",2028,NA,NA,NA
"2056",2056,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Hunting",2028,NA,NA,NA
"2057",2057,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Junior Hunting (Annual)",2028,NA,NA,NA
"2058",2058,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Junior Hunting",2028,NA,NA,NA
"2059",2059,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Disabled Veteran Hunting",2028,NA,NA,NA
"2060",2060,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Recovering Service Member",2028,NA,NA,NA
"2061",2061,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident Hunting (Annual)",2028,NA,NA,NA
"2062",2062,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident 1-Day Hunting",2028,NA,NA,NA
"2063",2063,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident 2-Day Hunting",2028,NA,NA,NA
"2064",2064,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Resident First Deer Tag",2028,NA,NA,NA
"2065",2065,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Non-Resident First Deer Tag",2028,NA,NA,NA
"2066",2066,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Resident Second Deer Tag",2028,NA,NA,NA
"2067",2067,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Non-Resident Second Deer Tag",2028,NA,NA,NA
"2068",2068,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Lifetime Deer Tag",2028,NA,NA,NA
"2069",2069,"tabula-2020s Items Hunting.csv","2020s","Deer Tags","Duplicate/Exchange Deer Tag",2028,NA,NA,NA
"2070",2070,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Pronghorn Antelope Tag",2028,NA,NA,NA
"2071",2071,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Pronghorn Antelope Tag (Junior)",2028,NA,NA,NA
"2072",2072,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Pronghorn Antelope Tag",2028,NA,NA,NA
"2073",2073,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Bighorn Sheep Tag",2028,NA,NA,NA
"2074",2074,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Bighorn Sheep Tag",2028,NA,NA,NA
"2075",2075,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag",2028,NA,NA,NA
"2076",2076,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Resident Elk Tag (Junior)",2028,NA,NA,NA
"2077",2077,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Tags","Non-Resident Elk Tag",2028,NA,NA,NA
"2078",2078,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Antelope Tag Drawing Application",2028,NA,NA,NA
"2079",2079,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Antelope Tag Drawing Application",2028,NA,NA,NA
"2080",2080,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Bighorn Sheep Tag Drawing Application",2028,NA,NA,NA
"2081",2081,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Bighorn Sheep Tag Drawing Application",2028,NA,NA,NA
"2082",2082,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Resident Elk Tag Drawing Application",2028,NA,NA,NA
"2083",2083,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Non-Resident Elk Tag Drawing Application",2028,NA,NA,NA
"2084",2084,"tabula-2020s Items Hunting.csv","2020s","Antelope, Bighorn Sheep, Elk Drawing","Elk, Antelope, Bighorn Sheep Tag Return Fee",2028,NA,NA,NA
"2085",2085,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Deer Tag Random Drawing",2028,NA,NA,NA
"2086",2086,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Bighorn Sheep Tag Random Drawing",2028,NA,NA,NA
"2087",2087,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Antelope Tag Random Drawing",2028,NA,NA,NA
"2088",2088,"tabula-2020s Items Hunting.csv","2020s","Fundraising Drawing","Fundraising Elk Tag Random Drawing",2028,NA,NA,NA
"2089",2089,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags",2028,NA,NA,NA
"2090",2090,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Resident Bear Tags (Junior)",2028,NA,NA,NA
"2091",2091,"tabula-2020s Items Hunting.csv","2020s","Bear Tags","Non-Resident Bear Tags",2028,NA,NA,NA
"2092",2092,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Resident Wild Pig Tag",2028,NA,NA,NA
"2093",2093,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Non-Resident Wild Pig Tag",2028,NA,NA,NA
"2094",2094,"tabula-2020s Items Hunting.csv","2020s","Wild Pig Tags","Lifetime Wild Pig Tags",2028,NA,NA,NA
"2095",2095,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Duck Validation",2028,NA,NA,NA
"2096",2096,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Duck Stamp",2028,NA,NA,NA
"2097",2097,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Duck Validation",2028,NA,NA,NA
"2098",2098,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Waterfowl Reservation Application",2028,NA,NA,NA
"2099",2099,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","1-Day Type A Wildlife Area Permit",2028,NA,NA,NA
"2100",2100,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","2-Day Type A Wildlife Area Pass",2028,NA,NA,NA
"2101",2101,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type A Wildlife Area Season Pass",2028,NA,NA,NA
"2102",2102,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Type B Wildlife Area Season Pass",2028,NA,NA,NA
"2103",2103,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Upland Game Bird Validation",2028,NA,NA,NA
"2104",2104,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Collector Upland Game Bird Stamp",2028,NA,NA,NA
"2105",2105,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Lifetime Upland Game Bird Validation",2028,NA,NA,NA
"2106",2106,"tabula-2020s Items Hunting.csv","2020s","Game Bird Hunting","Harvest Information Program Validation",2028,NA,NA,NA
"2107",2107,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 0 to 9",2028,NA,NA,NA
"2108",2108,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 10 to 39",2028,NA,NA,NA
"2109",2109,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 40 to 61",2028,NA,NA,NA
"2110",2110,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Package - Age 62 and Over",2028,NA,NA,NA
"2111",2111,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Big Game",2028,NA,NA,NA
"2112",2112,"tabula-2020s Items Hunting.csv","2020s","Lifetime Packages","Lifetime Hunting Privilege Package - Game Bird",2028,NA,NA,NA
"2113",2113,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Resident Hunting (Annual)",2029,NA,NA,NA
"2114",2114,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Hunting",2029,NA,NA,NA
"2115",2115,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Junior Hunting (Annual)",2029,NA,NA,NA
"2116",2116,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Lifetime Junior Hunting",2029,NA,NA,NA
"2117",2117,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Disabled Veteran Hunting",2029,NA,NA,NA
"2118",2118,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Recovering Service Member",2029,NA,NA,NA
"2119",2119,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident Hunting (Annual)",2029,NA,NA,NA
"2120",2120,"tabula-2020s Items Hunting.csv","2020s","Hunting Licenses","Non-Resident 1-Day Hunting",2029,NA,NA,NA
