"year","filename","region","port_complex","comm_name_orig","comm_name","sci_name","landings_n"
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",5293
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",2
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",11614
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",1442
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",667
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",4
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",96082
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",19843
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",3030
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",3
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",195
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified","Sturgeon","Acipenser spp.",104
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore","Albacore tuna","Thunnus alalunga",225
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2012,"CPFV ANNUAL 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",1169
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",23
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",118
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",74
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",646
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",356
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",949
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",27173
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",8496
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",25102
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",6
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",1896
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",557
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",328
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",142286
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",23296
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",4224
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",1
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",611
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore","Albacore tuna","Thunnus alalunga",853
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2013,"CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",3
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",4967
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",238
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",23
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",75
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",121
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",1871
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",26189
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",13772
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",355
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",33900
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",4983
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",2044
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",141607
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",2238
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",2
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",6
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",1059
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",7
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore","Albacore tuna","Thunnus alalunga",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2014,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",2
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",18226
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",25
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",165
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",28
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",117
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",162
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",664
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",2311
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",213
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",18206
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",2404
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",33185
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",21
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",5732
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1333
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",152
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",113208
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",5380
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",7
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",926
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore","Albacore tuna","Thunnus alalunga",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2015,"Annual CPFV 2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",1
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",7084
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",133
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",122
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",84
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",38
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",2787
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",58360
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",13213
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",2
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",290
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",18224
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",78
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",4200
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1755
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",101980
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",13894
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",277
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",3
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",1589
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore","Albacore tuna","Thunnus alalunga",14
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2016,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",7889
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",47
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",18
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",93
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",24
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",178
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",5579
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",30953
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",8073
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",1
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",19669
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",7491
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",3574
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",274
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",63995
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",290
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",21
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",906
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",1
2017,"AnnualPortSideLogReport.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",13013
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",59
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",34
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",462
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",111
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",333
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",11626
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",61797
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",11698
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",159
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",57
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",45418
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",11016
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",4123
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1135
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",85031
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",2011
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",169
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",734
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",1
2018,"AnnualPortSideLogReport_07192019.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California","California barracuda","Sphyraena argentea",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped","Striped bass","Morone saxatilis",19655
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon","Cabezon","Scorpaenichthys marmoratus",153
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",25
