"","year","comm_name_orig","California","North","South","Unknown","Total"
"1236",2014,"Rockfish, bank","94,830","0","0","0","94,830"
"1237",2014,"Rockfish, black-and-yellow","24,762","0","61","0","24,824"
"1238",2014,"Rockfish, black","88,749","0","9","0","88,758"
"1239",2014,"Rockfish, blackgill","129,354","0","0","0","129,354"
"1240",2014,"Rockfish, blue","14,606","0","0","0","14,606"
"1241",2014,"Rockfish, bocaccio","56,450","0","0","0","56,450"
"1242",2014,"Rockfish, brown","57,882","0","0","0","57,882"
"1243",2014,"Rockfish, canary","4,296","0","0","0","4,296"
"1244",2014,"Rockfish, chilipepper","579,998","0","0","0","579,998"
"1245",2014,"Rockfish, copper","14,303","0","0","0","14,303"
"1246",2014,"Rockfish, cowcod","425","0","0","0","425"
"1247",2014,"Rockfish, darkblotched","8,494","0","0","0","8,494"
"1248",2014,"Rockfish, flag","697","0","0","0","697"
"1249",2014,"Rockfish, gopher","56,732","0","142","0","56,874"
"1250",2014,"Rockfish, grass","23,527","0","171","0","23,698"
"1251",2014,"Rockfish, greenblotched","98","0","0","0","98"
"1252",2014,"Rockfish, greenspotted","3,884","0","0","0","3,884"
"1253",2014,"Rockfish, greenstriped","618","0","0","0","618"
"1254",2014,"Rockfish, group black/blue","4","0","0","0","4"
"1255",2014,"Rockfish, group bocaccio/chili","34","0","0","0","34"
"1256",2014,"Rockfish, group bolina","175","0","0","0","175"
"1257",2014,"Rockfish, group nearshore","35","0","0","0","35"
"1258",2014,"Rockfish, group red","7,998","0","0","0","7,998"
"1259",2014,"Rockfish, group rosefish","33","0","0","0","33"
"1260",2014,"Rockfish, group slope","69,638","0","0","0","69,638"
"1261",2014,"Rockfish, group small","22","0","0","0","22"
"1262",2014,"Rockfish, honeycomb","1","0","0","0","1"
"1263",2014,"Rockfish, kelp","1,691","0","0","0","1,691"
"1264",2014,"Rockfish, olive","2,187","0","0","0","2,187"
"1265",2014,"Rockfish, pinkrose","15","0","0","0","15"
"1266",2014,"Rockfish, quillback","988","0","0","0","988"
"1267",2014,"Rockfish, redbanded","259","0","0","0","259"
"1268",2014,"Rockfish, rosethorn","148","0","0","0","148"
"1269",2014,"Rockfish, rosy","594","0","0","0","594"
"1270",2014,"Rockfish, shortbelly","55","0","0","0","55"
"1271",2014,"Rockfish, speckled","520","0","0","0","520"
"1272",2014,"Rockfish, splitnose","37,053","0","0","0","37,053"
"1273",2014,"Rockfish, squarespot","149","0","0","0","149"
"1274",2014,"Rockfish, starry","1,819","0","0","0","1,819"
"1275",2014,"Rockfish, stripetail","4","0","0","0","4"
"1276",2014,"Rockfish, treefish","4,727","0","0","0","4,727"
"1277",2014,"Rockfish, unspecified","1,988","0","0","0","1,988"
"1278",2014,"Rockfish, vermilion","58,038","0","8","0","58,046"
"1279",2014,"Rockfish, widow","9,909","0","0","0","9,909"
"1280",2014,"Rockfish, yelloweye","138","0","0","0","138"
"1281",2014,"Rockfish, yellowtail","12,878","0","0","0","12,878"
"1282",2014,"Sablefish","3,611,212","0","0","0","3,611,212"
"1283",2014,"Salmon, Chinook","2,239,568","0","0","0","2,239,568"
"1284",2014,"Salmon, Roe (Chinook, Coho)","3,010","0","0","0","3,010"
"1285",2014,"Sanddab, Pacific","46,712","0","0","0","46,712"
"1286",2014,"Sanddab","209,627","0","0","0","209,627"
"1287",2014,"Sardine, Pacific","17,125,439","0","0","0","17,125,439"
"1288",2014,"Sardine, juvenile","1,042","0","0","0","1,042"
"1289",2014,"Sargo","8","0","0","0","8"
"1290",2014,"Scorpionfish, California","2,627","0","0","0","2,627"
"1291",2014,"Sculpin, staghorn","1,443","0","0","0","1,443"
"1292",2014,"Seabass, white","263,055","0","0","57","263,112"
"1293",2014,"Seaperch, striped","3,477","0","0","0","3,477"
"1294",2014,"Shad, threadfin","13,848","0","0","0","13,848"
"1295",2014,"Shark, Pacific angel","8,911","0","0","0","8,911"
"1296",2014,"Shark, bigeye thresher","1,719","0","0","0","1,719"
"1297",2014,"Shark, brown smoothhound","3,970","0","0","0","3,970"
"1298",2014,"Shark, horn","45","0","0","0","45"
"1299",2014,"Shark, leopard","5,542","0","0","0","5,542"
"1300",2014,"Shark, pelagic thresher","8,156","0","0","0","8,156"
"1301",2014,"Shark, sevengill","715","0","0","0","715"
"1302",2014,"Shark, shortfin mako","28,022","0","0","9,195","37,217"
"1303",2014,"Shark, smooth hammerhead","75","0","0","0","75"
"1304",2014,"Shark, soupfin","4,039","0","0","0","4,039"
"1305",2014,"Shark, spiny dogfish","84,528","0","0","0","84,528"
"1306",2014,"Shark, swell","136","0","0","0","136"
"1307",2014,"Shark, thresher","51,196","0","0","0","51,196"
"1308",2014,"Shark, unspecified","3,844","0","0","0","3,844"
"1309",2014,"Shark, white","131","0","0","0","131"
"1310",2014,"Sheephead, California","91,445","0","0","0","91,445"
"1311",2014,"Skate, big","90,476","0","0","0","90,476"
"1312",2014,"Skate, thornback","3","0","0","0","3"
"1313",2014,"Skate, unspecified","33,280","0","0","0","33,280"
"1314",2014,"Smelt, night","305,388","0","0","0","305,388"
"1315",2014,"Smelt, surf","225,228","0","0","0","225,228"
"1316",2014,"Smelts, true","124","0","0","0","124"
"1317",2014,"Sole, Dover","4,288,818","0","0","0","4,288,818"
"1318",2014,"Sole, English","130,749","0","0","0","130,749"
"1319",2014,"Sole, butter","73","0","0","0","73"
"1320",2014,"Sole, fantail","40","0","0","0","40"
"1321",2014,"Sole, petrale","1,348,645","0","0","0","1,348,645"
"1322",2014,"Sole, rex","95,926","0","0","0","95,926"
"1323",2014,"Sole, rock","1,769","0","0","0","1,769"
"1324",2014,"Sole, sand","34,958","0","0","0","34,958"
"1325",2014,"Sole, unspecified","38,634","0","0","0","38,634"
"1326",2014,"Splittail","235","0","0","0","235"
"1327",2014,"Stingray","1,583","0","0","0","1,583"
"1328",2014,"Surfperch, barred","10,506","0","0","0","10,506"
"1329",2014,"Surfperch, black","386","0","0","0","386"
"1330",2014,"Surfperch, calico","136","0","0","0","136"
"1331",2014,"Surfperch, pile","21","0","0","0","21"
"1332",2014,"Surfperch, rainbow","98","0","0","0","98"
"1333",2014,"Surfperch, redtail","5,995","0","0","0","5,995"
"1334",2014,"Surfperch, rubberlip","168","0","0","0","168"
"1335",2014,"Surfperch, shiner","1,418","0","0","0","1,418"
"1336",2014,"Surfperch, unspecified","4,514","0","0","0","4,514"
"1337",2014,"Surfperch, white","22","0","0","0","22"
"1338",2014,"Swordfish","645,586","0","0","183,770","829,356"
"1339",2014,"Thornyhead, longspine","1,346,013","0","0","0","1,346,013"
"1340",2014,"Thornyhead, shortspine","834,926","0","0","0","834,926"
"1341",2014,"Thornyheads","2,305","0","0","0","2,305"
"1342",2014,"Tomcod, Pacific","888","0","0","0","888"
"1343",2014,"Trawled fish, unspecified","5,490","0","0","0","5,490"
"1344",2014,"Triggerfish","12","0","0","0","12"
"1345",2014,"Tuna, albacore","722,606","52,077","0","23,397","798,080"
"1346",2014,"Tuna, bigeye","191,595","0","0","214,882","406,477"
"1347",2014,"Tuna, bluefin","898,988","0","0","0","898,988"
"1348",2014,"Tuna, skipjack","41,647","0","0","646","42,293"
"1349",2014,"Tuna, unspecified","369","0","0","1,938","2,307"
"1350",2014,"Tuna, yellowfin","2,207,965","0","221","15,408","2,223,594"
"1351",2014,"Turbot, curlfin","3,127","0","0","0","3,127"
"1352",2014,"Turbot, hornyhead","3,569","0","0","0","3,569"
"1353",2014,"Turbot","2,037","0","0","0","2,037"
"1354",2014,"Wahoo","3,341","0","0","7,025","10,366"
"1355",2014,"Whitefish, ocean","5,230","0","0","0","5,230"
"1356",2014,"Whiting, Pacific","11,228","0","0","0","11,228"
"1357",2014,"Yellowtail","41,037","12","0","0","41,049"
"1358",2014,"Barnacle","20","0","0","0","20"
"1359",2014,"Crab, Dungeness","18,368,130","0","0","2,069","18,370,199"
"1360",2014,"Crab, box","11,864","0","0","0","11,864"
"1361",2014,"Crab, brown rock","323,619","0","0","0","323,619"
"1362",2014,"Crab, king","12,257","0","0","0","12,257"
"1363",2014,"Crab, red rock","1,087,036","0","0","0","1,087,036"
"1364",2014,"Crab, rock unspecified","359,575","0","0","0","359,575"
"1365",2014,"Crab, spider","96,062","0","0","0","96,062"
"1366",2014,"Crab, spider/sheep claws","508","0","0","0","508"
"1367",2014,"Crab, tanner","3","0","0","0","3"
"1368",2014,"Crab, yellow rock","594,805","0","0","0","594,805"
"1369",2014,"Crayfish, red swamp","21,256","0","0","3,280","24,536"
"1370",2014,"Crayfish, unspecified","81,118","0","0","30,362","111,480"
"1371",2014,"Lobster, California spiny","951,393","0","0","0","951,393"
"1372",2014,"Prawn, golden","873","0","0","0","873"
"1373",2014,"Prawn, ridgeback","534,288","0","0","0","534,288"
"1374",2014,"Prawn, spot","423,719","0","0","0","423,719"
"1375",2014,"Shrimp, bay","30,530","0","0","0","30,530"
"1376",2014,"Shrimp, brine","335,236","0","0","0","335,236"
"1377",2014,"Shrimp, coonstriped","82,594","0","154","0","82,748"
"1378",2014,"Shrimp, ghost","2,366","0","0","0","2,366"
"1379",2014,"Shrimp, mantis","343","0","0","0","343"
"1380",2014,"Shrimp, ocean (pink)","8,476,677","0","0","0","8,476,677"
"1381",2014,"Shrimp, red rock","65","0","0","0","65"
"1382",2014,"Shrimp, unspecified","65","0","0","0","65"
"1383",2014,"Sand dollar","2","0","0","0","2"
"1384",2014,"Sea cucumber, giant red","107,778","0","0","0","107,778"
"1385",2014,"Sea cucumber, unspecified","1,301","0","0","0","1,301"
"1386",2014,"Sea cucumber, warty","198,640","0","0","0","198,640"
"1387",2014,"Sea urchin, purple","4,631","0","0","0","4,631"
"1388",2014,"Sea urchin, red","11,841,305","0","1,036","0","11,842,341"
"1389",2014,"Sea urchin, white","25","0","0","0","25"
"1390",2014,"Limpet, keyhole","865","0","0","0","865"
"1391",2014,"Mollusk, unspecified","5","0","0","0","5"
"1392",2014,"Octopus, unspecified","6,432","0","0","0","6,432"
"1393",2014,"Sea hare","1,934","0","0","0","1,934"
"1394",2014,"Snail, sea","472","0","0","0","472"
"1395",2014,"Snail, tegula","78","0","0","0","78"
"1396",2014,"Snail, top","904","0","0","0","904"
"1397",2014,"Squid, jumbo","654","0","0","0","654"
"1398",2014,"Squid, market","227,799,383","0","0","0","227,799,383"
"1399",2014,"Whelk, Kellet's","84,648","0","0","0","84,648"
"1400",2014,"Algae, marine","86","0","0","0","86"
"1401",2014,"Kelp","16","0","0","0","16"
"1402",2014,"Invertebrate Unspecified","230","0","0","0","230"
"1403",2014,"Total Pounds:","357,298,417","52,089","3,619","697,792","358,051,917"
"1404",2013,"Anchovy, northern","13,238,874","0","0","0","13,238,874"
"1405",2013,"Barracuda, California","17,602","0","0","88","17,690"
"1406",2013,"Bass, giant sea","1,712","0","0","0","1,712"
"1407",2013,"Bonito, Pacific","41,504","0","0","0","41,504"
"1408",2013,"Butterfish (Pacific pompano)","11,920","0","0","0","11,920"
"1409",2013,"Cabezon","63,849","0","0","0","63,849"
"1410",2013,"Cod, Pacific","6","0","0","0","6"
"1411",2013,"Corbina, California","4","0","0","0","4"
"1412",2013,"Croaker, white","6,308","0","0","0","6,308"
"1413",2013,"Dolphin (fish)","1,128","0","0","877","2,005"
"1414",2013,"Eel, California moray","3,665","0","0","0","3,665"
"1415",2013,"Eel, monkeyface (prickleback)","508","0","0","0","508"
"1416",2013,"Eel, wolf (wolf-eel)","7","0","0","0","7"
"1417",2013,"Eel","767","0","0","0","767"
"1418",2013,"Escolar","827","0","0","4,406","5,233"
"1419",2013,"Fish, unspecified","873","0","0","0","873"
"1420",2013,"Flounder, arrowtooth","260,167","0","0","0","260,167"
"1421",2013,"Flounder, starry","12,031","0","0","0","12,031"
"1422",2013,"Flounder, unspecified","38","0","0","0","38"
"1423",2013,"Flyingfish","20","0","0","0","20"
"1424",2013,"Goby, yellowfin","12","0","0","0","12"
"1425",2013,"Greenling, kelp","12,091","0","0","0","12,091"
"1426",2013,"Greenling, rock","35","0","0","0","35"
"1427",2013,"Grenadier","183,907","0","0","0","183,907"
"1428",2013,"Grouper","152","0","0","0","152"
"1429",2013,"Guitarfish, shovelnose","2,309","0","0","0","2,309"
"1430",2013,"Hagfishes","1,352,534","0","0","0","1,352,534"
"1431",2013,"Halibut, California","374,401","0","0","0","374,401"
"1432",2013,"Halibut, Pacific","40","0","0","0","40"
"1433",2013,"Herring, Pacific - roe on kelp","78,485","0","0","0","78,485"
"1434",2013,"Herring, Pacific - roe","4,600,263","0","0","0","4,600,263"
"1435",2013,"Herring, Pacific","526","0","0","0","526"
"1436",2013,"Jacksmelt","10,797","0","0","0","10,797"
"1437",2013,"Lingcod","142,587","0","0","0","142,587"
"1438",2013,"Lizardfish, California","10,505","0","0","0","10,505"
"1439",2013,"Louvar","957","0","0","0","957"
"1440",2013,"Mackerel, Pacific","17,793,636","0","0","25","17,793,661"
"1441",2013,"Mackerel, jack","1,966,533","0","0","0","1,966,533"
"1442",2013,"Mackerel, unspecified","3,083","0","0","0","3,083"
"1443",2013,"Midshipman, plainfin","370","0","0","0","370"
"1444",2013,"Mudsucker, longjaw","31","0","0","0","31"
"1445",2013,"Oilfish","906","0","0","917","1,823"
"1446",2013,"Opah","68,977","0","0","14,223","83,200"
"1447",2013,"Opaleye","66","0","0","0","66"
"1448",2013,"Pomfret, Pacific","668","0","0","296","964"
"1449",2013,"Queenfish","504","0","0","0","504"
"1450",2013,"Ratfish, spotted","628","0","0","0","628"
"1451",2013,"Ray, Pacific electric","639","0","0","0","639"
"1452",2013,"Ray, bat","6,267","0","0","0","6,267"
"1453",2013,"Ray, unspecified","17","0","0","0","17"
"1454",2013,"Rockfish, China","3,137","0","0","0","3,137"
"1455",2013,"Rockfish, Mexican","55","0","0","0","55"
"1456",2013,"Rockfish, Pacific ocean perch","123","0","0","0","123"
"1457",2013,"Rockfish, bank","113,992","0","0","0","113,992"
"1458",2013,"Rockfish, black-and-yellow","23,088","0","0","0","23,088"
"1459",2013,"Rockfish, black","78,333","0","0","0","78,333"
"1460",2013,"Rockfish, blackgill","160,443","0","0","0","160,443"
"1461",2013,"Rockfish, blue","12,742","0","0","0","12,742"
"1462",2013,"Rockfish, bocaccio","36,494","0","0","0","36,494"
"1463",2013,"Rockfish, brown","61,752","0","0","0","61,752"
"1464",2013,"Rockfish, canary","3,562","0","0","0","3,562"
"1465",2013,"Rockfish, chilipepper","711,253","0","0","0","711,253"
"1466",2013,"Rockfish, copper","14,469","0","0","0","14,469"
"1467",2013,"Rockfish, cowcod","417","0","0","0","417"
"1468",2013,"Rockfish, darkblotched","9,247","0","0","0","9,247"
"1469",2013,"Rockfish, flag","575","0","0","0","575"
"1470",2013,"Rockfish, gopher","51,012","0","0","0","51,012"
"1471",2013,"Rockfish, grass","27,630","0","0","0","27,630"
"1472",2013,"Rockfish, greenblotched","135","0","0","0","135"
"1473",2013,"Rockfish, greenspotted","3,764","0","0","0","3,764"
"1474",2013,"Rockfish, greenstriped","101","0","0","0","101"
"1475",2013,"Rockfish, group bolina","53","0","0","0","53"
"1476",2013,"Rockfish, group canary/vermili","3","0","0","0","3"
"1477",2013,"Rockfish, group nearshore","18","0","0","0","18"
"1478",2013,"Rockfish, group red","4,200","0","0","0","4,200"
"1479",2013,"Rockfish, group rosefish","25","0","0","0","25"
"1480",2013,"Rockfish, group shelf","5,830","0","0","0","5,830"
"1481",2013,"Rockfish, group slope","47,288","0","0","0","47,288"
"1482",2013,"Rockfish, honeycomb","57","0","0","0","57"
"1483",2013,"Rockfish, kelp","2,082","0","0","0","2,082"
"1484",2013,"Rockfish, olive","2,952","0","0","0","2,952"
"1485",2013,"Rockfish, pink","1","0","0","0","1"
"1486",2013,"Rockfish, pinkrose","102","0","0","0","102"
"1487",2013,"Rockfish, quillback","1,477","0","0","0","1,477"
"1488",2013,"Rockfish, redbanded","321","0","0","0","321"
"1489",2013,"Rockfish, rosethorn","75","0","0","0","75"
"1490",2013,"Rockfish, rosy","550","0","0","0","550"
"1491",2013,"Rockfish, shortbelly","61","0","0","0","61"
"1492",2013,"Rockfish, speckled","501","0","0","0","501"
"1493",2013,"Rockfish, splitnose","31,770","0","0","0","31,770"
"1494",2013,"Rockfish, squarespot","125","0","0","0","125"
"1495",2013,"Rockfish, starry","1,572","0","0","0","1,572"
"1496",2013,"Rockfish, stripetail","8","0","0","0","8"
"1497",2013,"Rockfish, treefish","2,687","0","0","0","2,687"
"1498",2013,"Rockfish, unspecified","620","0","0","0","620"
"1499",2013,"Rockfish, vermilion","51,230","0","0","0","51,230"
"1500",2013,"Rockfish, widow","12,622","0","0","0","12,622"
"1501",2013,"Rockfish, yelloweye","24","0","0","0","24"
"1502",2013,"Rockfish, yellowtail","11,472","0","0","0","11,472"
"1503",2013,"Sablefish","3,073,779","3,189","0","0","3,076,968"
"1504",2013,"Salmon, Chinook","3,779,770","0","0","0","3,779,770"
"1505",2013,"Salmon, Roe (Chinook, Coho)","637","0","0","0","637"
"1506",2013,"Sanddab, Pacific","3,885","0","0","0","3,885"
"1507",2013,"Sanddab, longfin","11","0","0","0","11"
"1508",2013,"Sardine, Pacific","15,594,475","0","0","0","15,594,475"
"1509",2013,"Sargo","189","0","0","0","189"
"1510",2013,"Scorpionfish, California","5,943","0","0","0","5,943"
"1511",2013,"Sculpin, staghorn","3,876","0","0","0","3,876"
"1512",2013,"Seabass, white","252,407","0","0","0","252,407"
"1513",2013,"Seaperch, striped","5,890","0","0","0","5,890"
"1514",2013,"Shad, American","1,375","0","0","0","1,375"
"1515",2013,"Shad, threadfin","16,060","0","0","0","16,060"
"1516",2013,"Shark, Pacific angel","11,658","0","0","0","11,658"
"1517",2013,"Shark, bigeye thresher","748","0","0","0","748"
"1518",2013,"Shark, blue","32","0","0","0","32"
"1519",2013,"Shark, brown smoothhound","247","0","0","0","247"
"1520",2013,"Shark, gray smoothhound","28","0","0","0","28"
"1521",2013,"Shark, horn","132","0","0","0","132"
"1522",2013,"Shark, leopard","2,356","0","0","0","2,356"
"1523",2013,"Shark, pelagic thresher","7,679","0","0","0","7,679"
"1524",2013,"Shark, salmon","765","0","0","0","765"
"1525",2013,"Shark, sevengill","399","0","0","0","399"
"1526",2013,"Shark, shortfin mako","43,269","0","0","2,903","46,172"
"1527",2013,"Shark, sixgill","9","0","0","0","9"
"1528",2013,"Shark, soupfin","2,669","0","0","0","2,669"
"1529",2013,"Shark, spiny dogfish","2,098","0","0","0","2,098"
"1530",2013,"Shark, swell","29","0","0","0","29"
"1531",2013,"Shark, thresher","91,515","0","0","0","91,515"
"1532",2013,"Shark, unspecified","2,220","0","0","0","2,220"
"1533",2013,"Sharks, cow","150","0","0","0","150"
"1534",2013,"Skate, California","13","0","0","0","13"
"1535",2013,"Skate, big","45,353","0","0","0","45,353"
"1536",2013,"Skate, longnose","333,591","0","0","0","333,591"
"1537",2013,"Skate, thornback","10","0","0","0","10"
"1538",2013,"Skate, unspecified","31,313","0","0","0","31,313"
"1539",2013,"Smelt, night","314,358","0","0","0","314,358"
"1540",2013,"Smelt, surf","57,388","0","0","0","57,388"
"1541",2013,"Sole, Dover","4,892,178","0","0","0","4,892,178"
"1542",2013,"Sole, English","107,889","0","0","0","107,889"
"1543",2013,"Sole, butter","90","0","0","0","90"
"1544",2013,"Sole, petrale","1,039,658","0","0","0","1,039,658"
"1545",2013,"Sole, rex","99,940","0","0","0","99,940"
"1546",2013,"Sole, rock","8,474","0","0","0","8,474"
"1547",2013,"Sole, sand","33,721","0","0","0","33,721"
"1548",2013,"Sole, unspecified","37,469","0","0","0","37,469"
