year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Bass, giant sea.................................................................","2,450","$7,663 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, blackgill............................................................","3,908","$4,678 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Lingcod................................................................................,"1,265","$3,994 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, Dungeness..............................................................",794,"$3,970 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, Pacific angel.........................................................","2,790","$3,749 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, rock unspecified....................................................","2,687","$3,633 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, king............................................................................",632,"$3,551 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, red rock....................................................................","2,977","$3,405 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Opah....................................................................................,"2,883","$2,612 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, bocaccio..........................................................","1,702","$2,530 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, shortfin mako........................................................","2,207","$2,149 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, leopard...................................................................","2,539","$2,037 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, canary...............................................................",471,"$1,604 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, greenspotted...................................................",425,"$1,299 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Skate, longnose................................................................","1,378","$1,273 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, speckled...........................................................",419,"$1,197 "
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Whitefish, ocean...............................................................",279,$909 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Tuna, bluefin......................................................................",227,$908 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Tuna, yellowfin..................................................................",218,$872 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, copper...............................................................",141,$862 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, yellowtail..........................................................",374,$843 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Sanddab..............................................................................,162,$658 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, box.............................................................................",216,$648 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Cabezon..............................................................................,112,$529 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, white.......................................................................",130,$501 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Bat star................................................................................,938,$469 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, bigeye thresher....................................................",133,$399 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, blue....................................................................",175,$376 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sole, Dover.........................................................................",70,$203 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, starry.................................................................",50,$167 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, widow................................................................",56,$167 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, gopher...............................................................",35,$166 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, soupfin...................................................................",165,$144 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sole, fantail........................................................................",199,$124 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, kelp....................................................................",28,$116 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Bonito, Pacific...................................................................",121,$102 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sea cucumber, unspecified...........................................",55,$100 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Halibut, unspecified.........................................................",62,$92 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, unspecified...........................................................",55,$83 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, flag.....................................................................",18,$76 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, brown rock...............................................................",354,$75 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, rosy...................................................................",16,$73 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Mackerel, unspecified.....................................................",21,$64 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, brown................................................................",26,$63 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, group nearshore.............................................",28,$56 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, bank...................................................................",60,$49 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Scorpionfish, California...................................................",11,$44 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Barracuda, California.......................................................",384,$33 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, olive...................................................................",55,$28 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Prawn, ridgeback..............................................................",13,$26 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Triggerfish..........................................................................,4,$22 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, chilipepper.......................................................",11,$21 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Guitarfish, shovelnose....................................................",14,$21 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Mackerel, Pacific..............................................................",20,$20 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, treefish.............................................................",3,$18 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, greenblotched.................................................",9,$14 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sole, rock............................................................................",2,$11 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sole, unspecified..............................................................",45,$9 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Fish, unspecified..............................................................",9,$9 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Whiting, Pacific.................................................................",7,$7 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, splitnose..........................................................",6,$6 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Sargo...................................................................................,1,$6 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Surfperch, rubberlip.........................................................",5,$5 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, greenstriped....................................................",5,$5 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Rockfish, aurora................................................................",1,$2 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Sole, bigmouth...................................................................",1,$1 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, spiny dogfish........................................................",88,$1 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Ray, bat...............................................................................",89,$1 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Skate, California................................................................",12,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Thornyheads......................................................................,12,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, pelagic thresher...................................................",12,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Shark, blue.........................................................................",25,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Crab, tanner.......................................................................",7,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Croaker, white....................................................................",4,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,"Skate, unspecified...........................................................",50,$0 
2017,Table 19PUB.pdf,Santa Barbara,OXNARD,Port Totals:,"1,379,011","$3,350,242 "
2017,Table 19PUB.pdf,Santa Barbara,,,,
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Thornyhead, shortspine..................................................",399,"$3,392 "
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Seabass, white.................................................................","1,009","$3,344 "
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Shark, shortfin mako........................................................",150,$225 
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,Yellowtail............................................................................,26,$105 
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Shark, leopard...................................................................",72,$96 
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Shark, thresher..................................................................",33,$92 
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,"Thornyhead, longspine...................................................",23,$46 
2017,Table 19PUB.pdf,Santa Barbara,GOLETA BEACH,Port Totals:,"1,712","$7,299 "
2017,Table 19PUB.pdf,Santa Barbara,,,,
2017,Table 19PUB.pdf,Santa Barbara,SURF BEACH,"Lobster, California spiny.................................................",158,"$3,000 "
2017,Table 19PUB.pdf,Santa Barbara,SURF BEACH,"Surfperch, barred..............................................................",546,"$1,911 "
2017,Table 19PUB.pdf,Santa Barbara,SURF BEACH,Port Totals:,704,"$4,911 "
2017,Table 19PUB.pdf,Santa Barbara,,,,
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Halibut, California.............................................................","2,869","$11,993 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Seabass, white.................................................................","1,684","$6,641 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Rockfish, vermilion...........................................................","1,524","$4,478 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,Lingcod................................................................................,959,"$2,953 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Bonito, Pacific...................................................................",724,"$1,935 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,Yellowtail............................................................................,449,"$1,348 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Whitefish, ocean...............................................................",335,"$1,006 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Surfperch, barred..............................................................",250,$839 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Shark, soupfin...................................................................",396,$791 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Rockfish, bocaccio..........................................................",194,$573 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Squid, market.....................................................................",534,$395 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Shark, thresher..................................................................",92,$230 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Rockfish, starry.................................................................",74,$221 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Shark, shortfin mako........................................................",60,$180 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Mackerel, jack....................................................................",52,$139 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Mackerel, unspecified.....................................................",30,$60 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Mackerel, Pacific..............................................................",22,$58 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,"Shark, leopard...................................................................",21,$41 
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,Port Totals:,"10,268","$33,881 "
2017,Table 19PUB.pdf,Santa Barbara,ALL OTHER PORTS,Santa Barbara Area Totals,"94,983,169","$65,760,724 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Bass, barred sand............................................................",7,
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Squid, market.....................................................................","20,709,029","$10,354,772 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sea urchin, red..................................................................","824,038","$1,506,146 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Tuna, yellowfin..................................................................","2,283,882","$1,331,409 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Prawn, spot........................................................................","67,853","$927,466 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Mackerel, Pacific..............................................................","2,804,770","$331,013 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Tuna, bluefin......................................................................","589,139","$299,059 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Bonito, Pacific...................................................................","1,143,192","$280,214 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Lobster, California spiny.................................................","12,831","$240,105 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Swordfish............................................................................,"66,477","$238,656 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sea cucumber, warty.......................................................","20,306","$102,460 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Sablefish.............................................................................,"17,118","$53,700 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Halibut, California.............................................................","6,667","$32,786 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Prawn, ridgeback..............................................................","10,948","$30,253 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Seabass, white.................................................................","8,617","$30,128 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Tuna, skipjack...................................................................","75,743","$29,042 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Mackerel, jack....................................................................","172,844","$20,834 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sardine, Pacific.................................................................","225,123","$20,374 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sheephead, California.....................................................","1,939","$9,991 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Shark, shortfin mako........................................................","7,927","$9,602 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Thornyheads......................................................................,"1,248","$8,362 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Shark, thresher..................................................................","5,408","$6,770 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Opah....................................................................................,"5,227","$6,297 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Anchovy, northern............................................................","31,421","$4,193 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Bass, giant sea.................................................................","1,014","$3,041 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Yellowtail............................................................................,"1,169","$3,033 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Croaker, white....................................................................","1,115","$2,725 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, yellow rock..............................................................","1,441","$2,264 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sole, unspecified..............................................................","1,641","$1,776 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sea urchin, purple............................................................",845,"$1,775 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Mackerel, unspecified.....................................................",689,"$1,440 "
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Jacksmelt............................................................................,912,$946 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, box.............................................................................",362,$905 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Whelk, Kellet's...................................................................",947,$757 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Ray, bat...............................................................................",335,$682 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Butterfish (Pacific pompano).........................................,247,$535 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Sanddab..............................................................................,264,$467 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Worms, marine...................................................................",38,$380 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, rock unspecified....................................................",237,$347 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Shark, bigeye thresher....................................................",281,$312 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Hagfishes...........................................................................,207,$223 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Herring, round....................................................................","1,780",$196 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, red rock....................................................................",105,$179 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, spider........................................................................",158,$176 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Lizardfish, California........................................................",184,$166 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Sea cucumber, giant red................................................",35,$158 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Louvar..................................................................................,41,$144 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Skate, unspecified...........................................................",156,$121 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Shark, leopard...................................................................",40,$90 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Crab, brown rock...............................................................",44,$71 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Fish, unspecified..............................................................",51,$59 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Surfperch, unspecified....................................................",15,$45 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Octopus, unspecified......................................................",15,$42 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Snail, sea............................................................................",29,$29 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Stingray...............................................................................,"2,420",$24 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Rockfish, bocaccio..........................................................",9,$18 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,"Rockfish, unspecified......................................................",1,$2 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Sponges..............................................................................,"2,280",$0 
2017,Table 20PUB.pdf,Los Angeles,Terminal Island,Port Totals:,"29,110,859","$15,896,757 "
2017,Table 20PUB.pdf,Los Angeles,,,,
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Squid, market.....................................................................","8,067,693","$4,019,170 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Swordfish............................................................................,"348,897","$1,204,273 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, bigeye......................................................................","317,878","$898,259 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, yellowfin..................................................................","1,481,832","$822,330 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Lobster, California spiny.................................................","42,241","$810,851 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Hagfishes...........................................................................,"244,764","$234,477 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Seabass, white.................................................................","65,175","$226,956 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, bluefin......................................................................","439,556","$217,991 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Bonito, Pacific...................................................................","580,206","$179,605 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Mackerel, Pacific..............................................................","1,420,395","$171,357 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Prawn, spot........................................................................","8,280","$113,685 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Opah....................................................................................,"88,597","$89,462 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Halibut, California.............................................................","18,858","$73,182 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Anchovy, northern............................................................","353,070","$35,307 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Sablefish.............................................................................,"8,127","$21,887 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Dolphin (fish).....................................................................,"6,968","$16,705 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, yellow rock..............................................................","9,273","$14,440 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Mackerel, jack....................................................................","95,102","$13,241 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, thresher..................................................................","8,554","$11,076 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sardine, Pacific.................................................................","126,386","$9,690 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sea cucumber, warty.......................................................","1,604","$9,621 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Sea hare.............................................................................,913,"$9,135 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Fish, unspecified..............................................................","3,824","$8,758 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, brown rock...............................................................","4,294","$7,779 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, shortfin mako........................................................","6,434","$7,432 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Wahoo.................................................................................,"2,079","$5,092 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Ray, bat...............................................................................","11,903","$4,761 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Bass, giant sea.................................................................","1,892","$3,411 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Opaleye...............................................................................,508,"$3,048 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sea urchin, white..............................................................",291,"$2,981 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Whelk, Kellet's...................................................................","2,694","$2,910 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Thornyheads......................................................................,450,"$2,833 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Limpet, keyhole.................................................................",341,"$2,785 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, spider........................................................................","3,096","$2,742 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Yellowtail............................................................................,"1,752","$2,700 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Escolar................................................................................,"2,739","$2,616 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, skipjack...................................................................","5,551","$1,889 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, leopard...................................................................","1,888","$1,840 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, soupfin...................................................................","2,266","$1,484 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Eel, California moray........................................................","1,034","$1,034 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, red rock....................................................................",426,"$1,014 "
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Bat star................................................................................,97,$966 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Spiders, sea.......................................................................",48,$960 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sea urchin, purple............................................................",94,$940 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Sea stars............................................................................,80,$800 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Goby, yellowfin.................................................................",684,$752 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, rock unspecified....................................................",472,$681 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Barracuda, California.......................................................",328,$386 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Skate, unspecified...........................................................",782,$317 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sea urchin, red..................................................................",27,$274 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Skate, California................................................................",613,$236 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, unspecified.............................................................",313,$201 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Halibut, unspecified.........................................................",50,$200 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, Pacific angel.........................................................",557,$153 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Scorpionfish, California...................................................",38,$118 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, bigeye thresher....................................................",95,$95 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Mackerel, unspecified.....................................................",160,$80 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sole, unspecified..............................................................",98,$71 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Tuna, albacore..................................................................",97,$63 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sea urchin, Coronado......................................................",6,$59 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Rockfish, starry.................................................................",18,$36 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, horn.........................................................................",3,$34 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sheephead, California.....................................................",6,$33 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Lingcod................................................................................,19,$29 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Octopus, unspecified......................................................",10,$28 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Bryozoan.............................................................................,3,$26 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Rockfish, treefish.............................................................",4,$22 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Sand dollar.........................................................................,2,$16 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Sole, petrale.......................................................................",31,$12 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Whitefish, ocean...............................................................",8,$8 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, shore.........................................................................",1,$5 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Rockfish, bocaccio..........................................................",4,$4 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Invertebrate Unspecified................................................,0,$1 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Shark, salmon....................................................................",98,$1 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Snail, sea............................................................................",65,$1 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,"Crab, pelagic red..............................................................","5,152",$0 
2017,Table 20PUB.pdf,Los Angeles,SAN PEDRO,Port Totals:,"13,797,893","$9,277,410 "
2017,Table 20PUB.pdf,Los Angeles,,,,
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Lobster, California spiny.................................................","56,229","$1,050,508 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Prawn, spot........................................................................","19,567","$395,854 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Sanddab..............................................................................,"9,287","$40,822 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, box.............................................................................","6,039","$22,856 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, red rock....................................................................","4,897","$14,714 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Scorpionfish, California...................................................","2,584","$13,417 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Halibut, California.............................................................","1,259","$9,472 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, king............................................................................","1,355","$8,050 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Sea urchin, red..................................................................","3,231","$6,267 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Tuna, bluefin......................................................................","1,235","$5,900 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Yellowtail............................................................................,"1,528","$5,044 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Whelk, Kellet's...................................................................","6,025","$4,531 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, spider........................................................................","3,878","$4,342 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Tuna, yellowfin..................................................................",799,"$4,182 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Crab, rock unspecified....................................................","1,626","$3,082 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,"Seabass, white.................................................................",465,"$3,055 "
2017,Table 20PUB.pdf,Los Angeles,DANA POINT,Dolphin (fish).....................................................................,247,"$1,378 "
