"row_id","species","metric","year","table","category","Eureka","Fort.Bragg","Bodega.Bay","San.Francisco","Monterey","Morro.Bay","Santa.Barbara","Los.Angeles","San.Diego"
5066,"Cabezon","Value",1998,"Table 5l","Fish:","$33,128","$151,840","$70,588","$57,964","$158,267","$602,610","$156,414","$1,053","$59"
5067,"Cabrilla, spotted","Landings",1998,"Table 5l","Fish:","","","","16","","","","",""
5068,"Cabrilla, spotted","Value",1998,"Table 5l","Fish:","","","","$18","","","","",""
5069,"Cod, Pacific","Landings",1998,"Table 5l","Fish:","47","","","","","","","",""
5070,"Cod, Pacific","Value",1998,"Table 5l","Fish:","$21","","","","","","","",""
5071,"Corvina, shortfin","Landings",1998,"Table 5l","Fish:","","","","","","","","","2,131"
5072,"Corvina, shortfin","Value",1998,"Table 5l","Fish:","","","","","","","","","$2,126"
5073,"Croaker, black","Landings",1998,"Table 5l","Fish:","","","","","","","","29",""
5074,"Croaker, black","Value",1998,"Table 5l","Fish:","","","","","","","","$40",""
5075,"Croaker, unspecified","Landings",1998,"Table 5l","Fish:","","","100","274","","","","",""
5076,"Croaker, unspecified","Value",1998,"Table 5l","Fish:","","","$55","$151","","","","",""
5077,"Croaker, white","Landings",1998,"Table 5l","Fish:","","","248","72,180","19,844","65","5,408","44,302","394"
5078,"Croaker, white","Value",1998,"Table 5l","Fish:","","","$78","$55,489","$8,561","$83","$3,508","$33,578","$261"
5079,"Dolphin (fish)","Landings",1998,"Table 5l","Fish:","","","","383","1,172","","402","642","4,371"
5080,"Dolphin (fish)","Value",1998,"Table 5l","Fish:","","","","$277","$2,173","","$592","$666","$6,576"
5081,"Eel","Landings",1998,"Table 5l","Fish:","","","","33","","","11","7","164"
5082,"Eel","Value",1998,"Table 5l","Fish:","","","","$72","","","$30","$1","$492"
5084,"Eel, California moray","Landings",1998,"Table 5l","Fish:","","","","","","","249","487","3,990"
5085,"Eel, California moray","Value",1998,"Table 5l","Fish:","","","","","","","$939","$2,085","$10,612"
5086,"Eel, spotted cusk-","Landings",1998,"Table 5l","Fish:","","","","","1","","","",""
5087,"Eel, spotted cusk-","Value",1998,"Table 5l","Fish:","","","","","$1","","","",""
5088,"Eel, wolf (wolf-eel)","Landings",1998,"Table 5l","Fish:","","10","4","","","7","","",""
5089,"Eel, wolf (wolf-eel)","Value",1998,"Table 5l","Fish:","","$7","$2","","","$6","","",""
5090,"Escolar","Landings",1998,"Table 5l","Fish:","","","","3,136","136","23","542","892","643"
5091,"Escolar","Value",1998,"Table 5l","Fish:","","","","$3,307","$171","$46","$1,084","$892","$1,286"
5092,"Fish, unspecified","Landings",1998,"Table 5l","Fish:","1,092","169","186","839","100","500","1,412","372","5"
5093,"Fish, unspecified","Value",1998,"Table 5l","Fish:","$916","$152","$125","$610","$149","$350","$1,604","$222","$3"
5094,"Flounder, arrowtooth","Landings",1998,"Table 5l","Fish:","80,455","63","","1,549","30","12","","",""
5095,"Flounder, arrowtooth","Value",1998,"Table 5l","Fish:","$9,136","$6","","$692","$12","$2","","",""
5096,"Flounder, starry","Landings",1998,"Table 5l","Fish:","39,807","","2,044","50,949","6,478","1,024","","",""
5097,"Flounder, starry","Value",1998,"Table 5l","Fish:","$15,897","","$1,123","$22,436","$3,247","$1,532","","",""
5098,"Flounder, unspecified","Landings",1998,"Table 5l","Fish:","","7","1,270","27,180","3,395","3,095","10","13",""
5099,"Flounder, unspecified","Value",1998,"Table 5l","Fish:","","$13","$524","$12,559","$1,560","$3,596","$5","$26",""
5100,"Flyingfish","Landings",1998,"Table 5l","Fish:","","","","","","","","6",""
5101,"Flyingfish","Value",1998,"Table 5l","Fish:","","","","","","","","$9",""
5102,"Goby, yellowfin","Landings",1998,"Table 5l","Fish:","","","370","361","","","","",""
5103,"Goby, yellowfin","Value",1998,"Table 5l","Fish:","","","$1,295","$1,083","","","","",""
5104,"Greenling, kelp","Landings",1998,"Table 5l","Fish:","1,983","5,983","1,129","856","2,809","1,417","","",""
5105,"Greenling, kelp","Value",1998,"Table 5l","Fish:","$6,780","$20,764","$2,933","$2,266","$11,676","$6,349","","",""
5106,"Grenadiers","Landings",1998,"Table 5l","Fish:","188,435","331,373","48,978","9,610","513,561","20,357","2","",""
5107,"Grenadiers","Value",1998,"Table 5l","Fish:","$28,038","$49,527","$7,170","$1,415","$66,199","$3,142","$0.3","",""
5108,"Guitarfish, shovelnose","Landings",1998,"Table 5l","Fish:","","","","","","572","16,716","13,496","387"
5109,"Guitarfish, shovelnose","Value",1998,"Table 5l","Fish:","","","","","","$253","$9,776","$4,157","$183"
5110,"Hagfish","Landings",1998,"Table 5l","Fish:","","","","53","","","","","470"
5111,"Hagfish","Value",1998,"Table 5l","Fish:","","","","$80","","","","","$2,233"
5112,"Halfmoon","Landings",1998,"Table 5l","Fish:","","","","","","","18","25",""
5113,"Halfmoon","Value",1998,"Table 5l","Fish:","","","","","","","$15","$24",""
5114,"Halibut, California","Landings",1998,"Table 5l","Fish:","28,145","87","25,446","528,943","98,672","117,488","211,652","143,947","33,122"
5115,"Halibut, California","Value",1998,"Table 5l","Fish:","$56,278","$261","$52,693","$1,149,585","$185,629","$263,800","$579,143","$441,341","$85,300"
5116,"Halibut, Pacific","Landings",1998,"Table 5l","Fish:","477","5,836","","","","","","",""
5117,"Halibut, Pacific","Value",1998,"Table 5l","Fish:","$789","$10,192","","","","","","",""
5118,"Halibut, unspecified","Landings",1998,"Table 5l","Fish:","","","","13,263","","","9","",""
5119,"Halibut, unspecified","Value",1998,"Table 5l","Fish:","","","","$30,008","","","$21","",""
5120,"Herring roe on kelp","Landings",1998,"Table 5l","Fish:","2,195","5,858","1,516","72,842","","","","",""
5121,"Herring roe on kelp","Value",1998,"Table 5l","Fish:","$4,901","$10,252","$3,782","$121,268","","","","",""
5123,"Herring, Pacific","Landings",1998,"Table 5l","Fish:","","","","250","","","","",""
5124,"Herring, Pacific","Value",1998,"Table 5l","Fish:","","","","$3","","","","",""
5125,"Herring, roe","Landings",1998,"Table 5l","Fish:","49,139","","11,846","4,368,258","","","","",""
5126,"Herring, roe","Value",1998,"Table 5l","Fish:","$9,080","","$6,870","$546,314","","","","",""
5127,"Herring, round","Landings",1998,"Table 5l","Fish:","","","","","","","","15,487",""
5128,"Herring, round","Value",1998,"Table 5l","Fish:","","","","","","","","$720",""
5129,"Jack, Pacific crevalle","Landings",1998,"Table 5l","Fish:","","","146","","","","","185",""
5130,"Jack, Pacific crevalle","Value",1998,"Table 5l","Fish:","","","$146","","","","","$185",""
5131,"Jacksmelt","Landings",1998,"Table 5l","Fish:","84","","14","140","1,530","","","769",""
5132,"Jacksmelt","Value",1998,"Table 5l","Fish:","$46","","$7","$127","$982","","","$309",""
5133,"Kelpfish, giant","Landings",1998,"Table 5l","Fish:","","","","","","27","","",""
5134,"Kelpfish, giant","Value",1998,"Table 5l","Fish:","","","","","","$50","","",""
5135,"Kelpfishes","Landings",1998,"Table 5l","Fish:","","","","52","","","","",""
5136,"Kelpfishes","Value",1998,"Table 5l","Fish:","","","","$180","","","","",""
5137,"Lingcod","Landings",1998,"Table 5l","Fish:","117,472","60,138","18,927","64,091","28,681","28,317","10,637","2,615","368"
5138,"Lingcod","Value",1998,"Table 5l","Fish:","$84,052","$48,723","$15,323","$62,194","$23,366","$25,698","$11,060","$2,856","$469"
5139,"Lizardfish, California","Landings",1998,"Table 5l","Fish:","","","","","121","","","1,657",""
5140,"Lizardfish, California","Value",1998,"Table 5l","Fish:","","","","","$67","","","$497",""
5141,"Louvar","Landings",1998,"Table 5l","Fish:","602","88","","894","1,024","891","628","2,029","5,046"
5142,"Louvar","Value",1998,"Table 5l","Fish:","$1,045","$308","","$2,904","$3,716","$2,917","$2,156","$6,900","$21,506"
5143,"Mackerel, bullet","Landings",1998,"Table 5l","Fish:","","","29","","3,932","3","","48,104",""
5144,"Mackerel, bullet","Value",1998,"Table 5l","Fish:","","","$29","","$557","$3","","$12,026",""
5145,"Mackerel, jack","Landings",1998,"Table 5l","Fish:","13,748","","127","2,505","71,660","44","","1,727,695",""
5146,"Mackerel, jack","Value",1998,"Table 5l","Fish:","$2,750","","$39","$761","$18,574","$99","","$237,228",""
5147,"Mackerel, Pacific","Landings",1998,"Table 5l","Fish:","20,067","252","3,083","5,324","3,211,495","582","2,878,705","39,001,589","106,052"
5148,"Mackerel, Pacific","Value",1998,"Table 5l","Fish:","$2,707","$14","$1,140","$2,398","$135,837","$147","$68,658","$2,282,748","$8,412"
5149,"Midshipman, plainfin","Landings",1998,"Table 5l","Fish:","","","","","","","60","",""
5150,"Midshipman, plainfin","Value",1998,"Table 5l","Fish:","","","","","","","$30","",""
5151,"Mullet, striped","Landings",1998,"Table 5l","Fish:","","","","","","","","139","964"
5152,"Mullet, striped","Value",1998,"Table 5l","Fish:","","","","","","","","$139","$707"
5153,"Oilfish","Landings",1998,"Table 5l","Fish:","","","","190","508","","","69",""
5154,"Oilfish","Value",1998,"Table 5l","Fish:","","","","$227","$745","","","$69",""
5155,"Opah","Landings",1998,"Table 5l","Fish:","3,630","152","1,071","5,720","28,943","14,709","15,044","92,129","87,646"
5156,"Opah","Value",1998,"Table 5l","Fish:","$1,296","$76","$500","$2,722","$10,011","$5,929","$7,596","$33,849","$36,096"
5157,"Opaleye","Landings",1998,"Table 5l","Fish:","","","","","5","26","49","1,544","94"
5158,"Opaleye","Value",1998,"Table 5l","Fish:","","","","","$25","$35","$66","$1,676","$188"
5159,"Prickleback, monkeyface","Landings",1998,"Table 5l","Fish:","","","","163","12","46","4","",""
5160,"Prickleback, monkeyface","Value",1998,"Table 5l","Fish:","","","","$479","$44","$115","$4","",""
5162,"Queenfish","Landings",1998,"Table 5l","Fish:","","","","","13","","","115",""
5163,"Queenfish","Value",1998,"Table 5l","Fish:","","","","","$3","","","$345",""
5164,"Ratfish, spotted","Landings",1998,"Table 5l","Fish:","","","30","","","","64","",""
5165,"Ratfish, spotted","Value",1998,"Table 5l","Fish:","","","$13","","","","$27","",""
5166,"Ray, bat","Landings",1998,"Table 5l","Fish:","","","","","48","","3,829","3,058",""
5167,"Ray, bat","Value",1998,"Table 5l","Fish:","","","","","$48","","$1,416","$1,101",""
5168,"Ray, Pacific electric","Landings",1998,"Table 5l","Fish:","","","","","","","650","97",""
5169,"Ray, Pacific electric","Value",1998,"Table 5l","Fish:","","","","","","","$1,640","$1,940",""
5170,"Ray, unspecified","Landings",1998,"Table 5l","Fish:","17","","37","124","","","209","2,076",""
5171,"Ray, unspecified","Value",1998,"Table 5l","Fish:","$10","","$66","$50","","","$9,405","$554",""
5172,"Sablefish","Landings",1998,"Table 5l","Fish:","1,352,871","475,798","75,095","249,257","531,953","262,051","62,140","90,213","67,994"
5173,"Sablefish","Value",1998,"Table 5l","Fish:","$1,471,658","$546,636","$83,040","$237,425","$509,988","$207,020","$73,906","$147,373","$113,245"
5174,"Salmon","Landings",1998,"Table 5l","Fish:","","","1,073","306","451","423","28","",""
5175,"Salmon","Value",1998,"Table 5l","Fish:","","","$3,466","$758","$1,389","$1,154","$86","",""
5176,"Salmon, Chinook","Landings",1998,"Table 5l","Fish:","25,480","45,255","159,345","905,991","425,559","243,512","39,066","469",""
5177,"Salmon, Chinook","Value",1998,"Table 5l","Fish:","$49,911","$95,557","$346,371","$1,499,111","$606,220","$367,736","$70,301","$985",""
5178,"Salmon, coho","Landings",1998,"Table 5l","Fish:","","","102","","","","","",""
5179,"Salmon, coho","Value",1998,"Table 5l","Fish:","","","$177","","","","","",""
5180,"Salmon, roe (Chinook and coho)","Landings",1998,"Table 5l","Fish:","","6","253","32","","","","",""
5181,"Salmon, roe (Chinook and coho)","Value",1998,"Table 5l","Fish:","","$6","$255","$64","","","","",""
5182,"Sanddab","Landings",1998,"Table 5l","Fish:","107,747","7,546","740","653,643","632,770","25,346","2,733","3,740","715"
5183,"Sanddab","Value",1998,"Table 5l","Fish:","$34,426","$2,415","$234","$231,084","$175,407","$6,337","$2,229","$11,762","$1,113"
5184,"Sanddab, Pacific","Landings",1998,"Table 5l","Fish:","","","","","","2,557","198","",""
5185,"Sanddab, Pacific","Value",1998,"Table 5l","Fish:","","","","","","$639","$546","",""
5186,"Sanddab, speckled","Landings",1998,"Table 5l","Fish:","","","231","","","","","",""
5187,"Sanddab, speckled","Value",1998,"Table 5l","Fish:","","","$74","","","","","",""
5188,"Sardine, Pacific","Landings",1998,"Table 5l","Fish:","46,104","","2,026","1,019,879","22,065,923","50","1,956,721","69,159,313","450,702"
5189,"Sardine, Pacific","Value",1998,"Table 5l","Fish:","$20,747","","$608","$30,766","$622,738","$2","$92,426","$2,829,512","$20,140"
5190,"Sargo","Landings",1998,"Table 5l","Fish:","","","","","","","","51",""
5191,"Sargo","Value",1998,"Table 5l","Fish:","","","","","","","","$54",""
5192,"Scorpionfish, California","Landings",1998,"Table 5l","Fish:","","","","10","","56","12,239","96,378","4,141"
5193,"Scorpionfish, California","Value",1998,"Table 5l","Fish:","","","","$35","","$56","$19,069","$163,907","$7,200"
5194,"Sculpin, staghorn","Landings",1998,"Table 5l","Fish:","","","2,216","882","","","","",""
5195,"Sculpin, staghorn","Value",1998,"Table 5l","Fish:","","","$2,096","$2,705","","","","",""
5196,"Seabass, white","Landings",1998,"Table 5l","Fish:","","","","2,143","2,365","27,322","38,122","90,362","4,101"
5197,"Seabass, white","Value",1998,"Table 5l","Fish:","","","","$5,846","$4,551","$58,122","$70,961","$165,670","$9,325"
5198,"Shad, American","Landings",1998,"Table 5l","Fish:","27","","","770","","","","",""
5199,"Shad, American","Value",1998,"Table 5l","Fish:","$27","","","$776","","","","",""
5201,"Shad, threadfin","Landings",1998,"Table 5l","Fish:","","","","53,483","","","493","",""
5202,"Shad, threadfin","Value",1998,"Table 5l","Fish:","","","","$73,530","","","$740","",""
5203,"Shark, bigeye thresher","Landings",1998,"Table 5l","Fish:","3,018","","","256","","","","2,415","8,409"
5204,"Shark, bigeye thresher","Value",1998,"Table 5l","Fish:","$3,992","","","$186","","","","$2,132","$3,462"
5205,"Shark, blue","Landings",1998,"Table 5l","Fish:","","","","90","","","573","407",""
5206,"Shark, blue","Value",1998,"Table 5l","Fish:","","","","$9","","","$274","$102",""
5207,"Shark, brown smoothhound","Landings",1998,"Table 5l","Fish:","130","","","","","","1,971","1,832","1,087"
5208,"Shark, brown smoothhound","Value",1998,"Table 5l","Fish:","$99","","","","","","$1,143","$2,035","$528"
5209,"Shark, gray smoothhound","Landings",1998,"Table 5l","Fish:","","","","","","","","83",""
5210,"Shark, gray smoothhound","Value",1998,"Table 5l","Fish:","","","","","","","","$78",""
5211,"Shark, leopard","Landings",1998,"Table 5l","Fish:","840","","695","6,188","2,106","99","7,413","6,840","2,039"
5212,"Shark, leopard","Value",1998,"Table 5l","Fish:","$840","","$584","$5,616","$2,202","$52","$6,348","$6,689","$1,992"
5213,"Shark, Pacific angel","Landings",1998,"Table 5l","Fish:","","","","32","504","5,279","47,229","1,783","515"
5214,"Shark, Pacific angel","Value",1998,"Table 5l","Fish:","","","","$30","$290","$3,609","$46,351","$1,092","$356"
5215,"Shark, pelagic thresher","Landings",1998,"Table 5l","Fish:","","","20","","1,573","","","118","623"
5216,"Shark, pelagic thresher","Value",1998,"Table 5l","Fish:","","","$50","","$2,008","","","$94","$513"
5217,"Shark, salmon","Landings",1998,"Table 5l","Fish:","","","","","","126","","",""
5218,"Shark, salmon","Value",1998,"Table 5l","Fish:","","","","","","$139","","",""
5219,"Shark, sevengill","Landings",1998,"Table 5l","Fish:","","","","","","","28","2",""
5220,"Shark, sevengill","Value",1998,"Table 5l","Fish:","","","","","","","$17","$5",""
5221,"Shark, shortfin mako","Landings",1998,"Table 5l","Fish:","5,158","1,093","165","3,583","18,954","9,084","15,328","34,406","63,645"
5222,"Shark, shortfin mako","Value",1998,"Table 5l","Fish:","$6,510","$1,069","$206","$3,509","$19,719","$10,072","$21,100","$37,738","$73,621"
5223,"Shark, sixgill","Landings",1998,"Table 5l","Fish:","161","","","29","","","","",""
5224,"Shark, sixgill","Value",1998,"Table 5l","Fish:","$97","","","$71","","","","",""
5225,"Shark, smooth hammerhead","Landings",1998,"Table 5l","Fish:","","","","","","","165","333","1,305"
5226,"Shark, smooth hammerhead","Value",1998,"Table 5l","Fish:","","","","","","","$107","$333","$718"
5227,"Shark, soupfin","Landings",1998,"Table 5l","Fish:","1,541","1,251","4,861","6,001","13,871","5,991","14,543","15,506","14,965"
5228,"Shark, soupfin","Value",1998,"Table 5l","Fish:","$1,499","$1,149","$3,110","$4,970","$9,547","$2,615","$11,755","$13,666","$17,449"
5229,"Shark, spiny dogfish","Landings",1998,"Table 5l","Fish:","1,405","","","1,037","47","6,926","990","4,591",""
5230,"Shark, spiny dogfish","Value",1998,"Table 5l","Fish:","$619","","","$488","$59","$1,771","$990","$3,165",""
5231,"Shark, swell","Landings",1998,"Table 5l","Fish:","","","","","","","50","",""
5232,"Shark, swell","Value",1998,"Table 5l","Fish:","","","","","","","$50","",""
5233,"Shark, thresher","Landings",1998,"Table 5l","Fish:","22,233","1,411","","13,467","41,607","34,011","97,710","98,361","150,637"
5234,"Shark, thresher","Value",1998,"Table 5l","Fish:","$23,127","$1,411","","$15,658","$53,913","$41,528","$135,566","$124,694","$209,075"
5235,"Shark, unspecified","Landings",1998,"Table 5l","Fish:","894","","153","4,334","2,463","","2,574","1,379",""
5236,"Shark, unspecified","Value",1998,"Table 5l","Fish:","$630","","$114","$4,479","$1,309","","$1,939","$2,021",""
5237,"Shark, white","Landings",1998,"Table 5l","Fish:","","","","","55","","21","60",""
5238,"Shark, white","Value",1998,"Table 5l","Fish:","","","","","$96","","$21","$93",""
5240,"Sheephead, California","Landings",1998,"Table 5l","Fish:","93","53","","","222","3,072","137,540","81,771","38,890"
