"source","table","year","port_complex","category","type","comm_name_orig","comm_name","sci_name","landings_lb","landings_kg","value_usd"
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Shark, Pacific angel","Pacific angel shark","Squatina californica",3664,1661.96265615271,1198
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",43072,19537.1330583541,32482
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sheephead, California","California sheephead","Semicossyphus pulcher",3529,1600.72767837416,1824
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Skate","Skate","Rajidae spp.",1560,707.604187663271,500
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",75213,34116.0472863574,11009
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Smelt, true","True smelt","Osmeridae spp.",30,13.6077728396783,5
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",10,4.53592427989276,3
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, Dover","Dover sole","Microstomus pacificus",NA,NA,NA
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, English","English sole","Parophrys vetulus",NA,NA,NA
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",1565,709.872149803218,838
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, petrale","Petrale sole","Eopsetta jordani",844,382.832009222949,568
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, rex","Rex sole","Glyptocephalus zachirus",8,3.62873942391421,5
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Sole, sand","Sand sole","Psettichthys melanostictus",NA,NA,NA
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",121672,55189.4978983112,21582
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Swordfish","Swordfish","Xiphias gladius",753476,341771.008271648,2329554
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",994,450.870873421341,547
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",4801507,2177927.21813751,3236857
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, bigeye","Bigeye tuna","Thunnus obesus",607785,275686.673845462,327259
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",5026169,2279832.20019443,2547093
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",44122,20013.4051077428,46255
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",55235745,25054515.6863465,23821594
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",70725993,32080774.8868226,37715110
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Turbot","Turbot","Pleuronectidae spp.",6,2.72155456793566,2
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Wahoo","Wahoo","Acanthocybium solandri",1223,554.743539430885,595
"FB 173","Table 9",1982,"Los Angeles","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",35498,16101.6240087633,10842
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Abalone, black","Black abalone","Haliotis cracherodii",167324,75896.8994208777,233396
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Abalone, green","Green abalone","Haliotis fulgens",70126,31808.622605176,231624
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Abalone, pink","Pink abalone","Haliotis corrugata",24171,10963.7825769288,69972
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Abalone, red","Red abalone","Haliotis rufescens",4862,2205.36638488386,10053
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Abalone, white","White abalone","Haliotis sorenseni",180,81.6466370380698,630
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Clam","Clam","Bivalvia spp.",142,64.4101247744772,173
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Mollusk, miscellaneous","Mollusk","Mollusca spp.",8144,3694.05673354467,40252
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Mussel","Mussel","Mytilidae spp.",2994,1358.05572939989,1519
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",805,365.141904531367,1349
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Scallop, weathervane","Weathervane scallop","Patinopecten caurinus",NA,NA,NA
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Snail, sea","Sea snail","Gastropoda spp.",19521,8854.57778677866,5457
"FB 173","Table 9",1982,"Los Angeles","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",9463966,4292783.31634796,580105
"FB 173","Table 9",1982,"Monterey","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",2642,1198.39119474767,4070
"FB 173","Table 9",1982,"Monterey","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",16,7.25747884782842,8
"FB 173","Table 9",1982,"Monterey","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",19645,8910.82324784933,94012
"FB 173","Table 9",1982,"Monterey","Crustaceans","Landings","Shrimp, miscellaneous","Shrimp","Decapoda spp.",497,225.43543671067,2396
"FB 173","Table 9",1982,"Monterey","Crustaceans","Landings","Shrimp, Pacific ocean","Ocean (pink) shrimp","Pandalus jordani",393,178.261824199786,160
"FB 173","Table 9",1982,"Monterey","Echinoderms","Landings","Echinoderm, miscellaneous","Echinoderm","Echinodermata spp.",30,13.6077728396783,30
"FB 173","Table 9",1982,"Monterey","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",1236,560.640240994746,323
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",5752060,2609090.86134,136183
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Bass, giant sea","Giant sea bass","Stereolepis gigas",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",10377,4706.92862524472,2901
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",18341,8319.33872175132,26614
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",3889,1764.0209524503,1331
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",487010,220904.048355057,122060
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",8118,3682.26333041695,2421
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Flounder, miscellaneous","Flounder","Pleuronectidae spp.",22847,10363.226202271,9182
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Flounder, starry","Starry flounder","Platichthys stellatus",206,93.4400401657909,84
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Flyingfish","Flyingfish","Exocoetidae spp.",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Grenadier","Grenadier","Macrouridae spp.",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Hake, Pacific","Pacific hake (whiting)","Merluccius productus",500,226.796213994638,50
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",39042,17709.1555735573,53694
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Herring, Pacific","Pacific herring","Clupea pallasii pallasii",551583,250193.872207609,61283
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",409874,185915.742829677,85876
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",5144920,2333696.75461059,356984
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Mullet, striped","Striped mullet","Mugil cephalus",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Opah","Opah","Lampris guttatus",139,63.0493474905094,70
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Ray, miscellaneous","Ray","Rajiformes spp.",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",3383834,1534881.47997266,667185
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",2556416,1159570.94039063,662882
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Rockfish, widow","Widow rockfish","Sebastes entomelas",1650700,748745.020881898,242265
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",2188190,992546.415001855,347907
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Salmon","Salmon","Oncorhynchus spp.",1044747,473889.328364513,2752511
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",79317,35977.5906108254,25240
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sardine, Pacific","Pacific sardine","Sardinops sagax",86,39.0089488070778,43
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Seabass, white","White seabass","Atractoscion nobilis",387,175.54026963185,696
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, bigeye thresher","Bigeye thresher shark","Alopias superciliosus",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, bonito","Shortfin mako shark","Isurus oxyrinchus",428,194.13755917941,275
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, common thresher","Common thresher shark","Alopias vulpinus",21110,9575.33615485362,16255
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, miscellaneous","Shark","Selachimorpha spp.",25138,11402.4064547944,9133
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, Pacific angel","Pacific angel shark","Squatina californica",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",2123,962.976724621234,863
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sheephead, California","California sheephead","Semicossyphus pulcher",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Skate","Skate","Rajidae spp.",60682,27524.8957152453,12744
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",3737,1695.07490339593,550
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Smelt, true","True smelt","Osmeridae spp.",9387,4257.87212153534,3736
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",20054,9096.34255089695,6639
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, Dover","Dover sole","Microstomus pacificus",1692178,767559.127610038,365499
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, English","English sole","Parophrys vetulus",369347,167533.002500555,108139
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",1053,477.632826672708,510
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, petrale","Petrale sole","Eopsetta jordani",251560,114105.711184982,145252
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, rex","Rex sole","Glyptocephalus zachirus",46342,21020.380297879,16217
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Sole, sand","Sand sole","Psettichthys melanostictus",619,280.773712925362,276
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",3098,1405.22934191078,741
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Swordfish","Swordfish","Xiphias gladius",8681,3937.63586737491,26737
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",275275,124862.655614748,61319
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",440860,199970.757803352,286796
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",116,52.6167216467561,116
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",813,368.770643955282,750
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Turbot","Turbot","Pleuronectidae spp.",149,67.5852717704022,73
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Wahoo","Wahoo","Acanthocybium solandri",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",12526,5681.69875299368,4049
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Abalone, black","Black abalone","Haliotis cracherodii",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Abalone, white","White abalone","Haliotis sorenseni",NA,NA,NA
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Clam","Clam","Bivalvia spp.",49,22.2260289714745,44
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Mollusk, miscellaneous","Mollusk","Mollusca spp.",55,24.9475835394102,125
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Mussel","Mussel","Mytilidae spp.",885,401.42929877051,508
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",10523,4773.15311973116,7539
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Snail, sea","Sea snail","Gastropoda spp.",1517,688.099713259732,1517
"FB 173","Table 9",1982,"Monterey","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",23384951,10607236.7025003,2882989
"FB 173","Table 9",1982,"San Diego","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",197060,89384.9238595668,156147
"FB 173","Table 9",1982,"San Diego","Crustaceans","Landings","Lobster, California spiny","California spiny lobster","Panulirus interruptus",201021,91181.6034668323,725610
"FB 173","Table 9",1982,"San Diego","Crustaceans","Landings","Prawn, ridgeback","Ridgeback prawn","Sicyonia ingentis",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",25,11.3398106997319,75
"FB 173","Table 9",1982,"San Diego","Echinoderms","Landings","Echinoderm, miscellaneous","Echinoderm","Echinodermata spp.",100,45.3592427989276,50
"FB 173","Table 9",1982,"San Diego","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",2275434,1032119.63278935,420297
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Barracuda, California","California barracuda","Sphyraena argentea",8557,3881.39040630424,5649
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Bass, giant sea","Giant sea bass","Stereolepis gigas",2369,1074.5604619066,2481
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",968964,439514.733394201,190017
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",496,224.981844282681,327
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",15,6.80388641983915,8
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",17495,7935.59952767239,10915
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",12545,5690.31700912547,6511
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Flounder, miscellaneous","Flounder","Pleuronectidae spp.",4,1.81436971195711,6
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Hake, Pacific","Pacific hake (whiting)","Merluccius productus",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",40001,18144.150711999,71667
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Herring, Pacific","Pacific herring","Clupea pallasii pallasii",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",3116,1413.39400561459,1674
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",66323,30083.6106015328,13416
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Mullet, striped","Striped mullet","Mugil cephalus",25696,11655.5110296124,16534
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Opah","Opah","Lampris guttatus",50250,22793.0195064611,21728
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Ray, miscellaneous","Ray","Rajiformes spp.",10,4.53592427989276,5
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",24396,11065.8408732264,9910
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",1724453,782198.823223392,828053
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Rockfish, widow","Widow rockfish","Sebastes entomelas",NA,NA,NA
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",113338,51409.2586034486,40376
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Salmon","Salmon","Oncorhynchus spp.",272,123.377140413083,817
"FB 173","Table 9",1982,"San Diego","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",4075,1848.3891440563,3948
