"state","port","port_long","year","landing_lb_mil","value_usd_mil"
"GA","Savannah","Savannah, GA",1997,3.1,6.8
"GA","Savannah","Savannah, GA",1998,2.5,5
"GA","Savannah","Savannah, GA",2013,1.6,2.7
"GA","Savannah","Savannah, GA",2014,1.7,3.6
"GA","Savannah","Savannah, GA",2015,1.6,3.3
"GA","Savannah","Savannah, GA",2016,1.8,3.1
"GA","Savannah","Savannah, GA",2017,2.1,3.9
"GA","Savannah","Savannah, GA",2019,2.2,4.3
"GA","Thunderbolt","Thunderbolt, GA",1981,5,3.4
"HI","Honolulu","Honolulu, HI",1992,22.4,50.5
"HI","Honolulu","Honolulu, HI",1993,26.6,56.9
"HI","Honolulu","Honolulu, HI",1994,19.1,44
"HI","Honolulu","Honolulu, HI",1995,23.9,46.7
"HI","Honolulu","Honolulu, HI",1996,22.9,47.9
"HI","Honolulu","Honolulu, HI",1997,28.3,54
"HI","Honolulu","Honolulu, HI",1998,28.3,49
"HI","Honolulu","Honolulu, HI",1999,30.6,52.1
"HI","Honolulu","Honolulu, HI",2000,27,56
"HI","Honolulu","Honolulu, HI",2001,20,40
"HI","Honolulu","Honolulu, HI",2002,17.7,39.9
"HI","Honolulu","Honolulu, HI",2003,17.8,41
"HI","Honolulu","Honolulu, HI",2004,18.9,45.8
"HI","Honolulu","Honolulu, HI",2005,22.2,57.4
"HI","Honolulu","Honolulu, HI",2006,20.9,54.6
"HI","Honolulu","Honolulu, HI",2007,24.2,64.3
"HI","Honolulu","Honolulu, HI",2008,26,73.3
"HI","Honolulu","Honolulu, HI",2009,22.3,59.4
"HI","Honolulu","Honolulu, HI",2010,23.5,71.6
"HI","Honolulu","Honolulu, HI",2011,22.8,83
"HI","Honolulu","Honolulu, HI",2012,27.1,100.1
"HI","Honolulu","Honolulu, HI",2013,29,95
"HI","Honolulu","Honolulu, HI",2014,29,88
"HI","Honolulu","Honolulu, HI",2015,32.3,96.8
"HI","Honolulu","Honolulu, HI",2016,32.3,106
"HI","Honolulu","Honolulu, HI",2017,34,104
"HI","Honolulu","Honolulu, HI",2018,32,106
"HI","Honolulu","Honolulu, HI",2019,28.9,89.7
"LA","Cameron","Cameron, LA",1981,447,29.9
"LA","Cameron","Cameron, LA",1982,714.7,40.4
"LA","Cameron","Cameron, LA",1983,743.9,39.5
"LA","Cameron","Cameron, LA",1984,679.2,38.2
"LA","Cameron","Cameron, LA",1985,673.6,29.9
"LA","Cameron","Cameron, LA",1986,616.8,34.8
"LA","Cameron","Cameron, LA",1987,672.4,31.9
"LA","Cameron","Cameron, LA",1988,438.9,33.2
"LA","Cameron","Cameron, LA",1989,352.7,20.5
"LA","Cameron","Cameron, LA",1990,232.6,20.6
"LA","Cameron","Cameron, LA",1991,289.1,26.3
"LA","Cameron","Cameron, LA",1992,246.3,26.9
"LA","Cameron","Cameron, LA",1993,323.1,27.4
"LA","Cameron","Cameron, LA",1994,401.8,33.9
"LA","Cameron","Cameron, LA",1995,280,27.8
"LA","Cameron","Cameron, LA",1996,315.7,30.6
"LA","Cameron","Cameron, LA",1997,379.6,35.1
"LA","Cameron","Cameron, LA",1998,257.4,29.8
"LA","Cameron","Cameron, LA",1999,406,36
"LA","Cameron","Cameron, LA",2000,414.5,47.6
"LA","Cameron","Cameron, LA",2001,324.1,29.4
"LA","Cameron","Cameron, LA",2002,349.9,27.5
"LA","Cameron","Cameron, LA",2003,259,25.1
"LA","Cameron","Cameron, LA",2004,243.1,27.6
"LA","Cameron","Cameron, LA",2005,10.6,13.7
"LA","Cameron","Cameron, LA",2006,8.1,9.1
"LA","Cameron","Cameron, LA",2007,211.1,24.2
"LA","Cameron","Cameron, LA",2008,171.9,12.7
"LA","Cameron","Cameron, LA",2009,178.8,11.9
"LA","Cameron","Cameron, LA",2010,204.7,11.5
"LA","Cameron","Cameron, LA",2011,226.7,14.4
"LA","Cameron","Cameron, LA",2012,228.2,20.6
"LA","Cameron","Cameron, LA",2013,194.7,7.3
"LA","Cameron","Cameron, LA",2014,6.6,10
"LA","Cameron","Cameron, LA",2015,4.4,6.1
"LA","Cameron","Cameron, LA",2016,4,6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1982,10.6,9.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1983,6.6,9
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1984,10.8,10.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1985,11,10.6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1986,16.3,12.5
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1987,12.5,13.1
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1988,11.1,11
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1989,9.5,9.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1990,8.3,7.6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1991,11,8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1992,14,12.6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1993,12.8,11.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1994,25.3,37.6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1995,9.3,12.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1996,10.1,10.9
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1997,13.9,15.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1998,14,15.6
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",1999,16,17
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2000,15.5,20.1
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2001,13.4,19.9
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2002,15.5,20.5
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2003,12.8,16.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2004,12,14.4
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2005,7.7,12.8
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2008,10.3,14.9
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2009,13.4,19.7
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2010,5.8,11.7
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2011,9,12.7
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2012,12.8,17.4
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2013,8.7,16.4
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2014,14.5,33.4
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2015,13.5,26.3
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2016,14,29
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2017,12.4,26.4
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2018,15.7,35.7
"LA","Delacroix-Yscloskey","Delacroix-Yscloskey, LA",2019,11,25.6
"LA","Delcambre","Delcambre, LA",1981,11,18.8
"LA","Delcambre","Delcambre, LA",1982,10.4,17.6
"LA","Delcambre","Delcambre, LA",1983,5.6,6.2
"LA","Delcambre","Delcambre, LA",1984,8.6,14.9
"LA","Delcambre","Delcambre, LA",1985,7.7,12.7
"LA","Delcambre","Delcambre, LA",1986,18.7,28.4
"LA","Delcambre","Delcambre, LA",1987,13.9,22.1
"LA","Delcambre","Delcambre, LA",1988,10.8,12.7
"LA","Delcambre","Delcambre, LA",1989,11.3,15.7
"LA","Delcambre","Delcambre, LA",1990,10.2,14.7
"LA","Delcambre","Delcambre, LA",1991,10.6,15.1
"LA","Delcambre","Delcambre, LA",1992,10.3,15.2
"LA","Delcambre","Delcambre, LA",1993,8.5,12.8
"LA","Delcambre","Delcambre, LA",1994,9.8,18.9
"LA","Delcambre","Delcambre, LA",1995,8.6,15.5
"LA","Delcambre","Delcambre, LA",1996,9.3,16.4
"LA","Delcambre","Delcambre, LA",1997,11.9,21.6
"LA","Delcambre","Delcambre, LA",1998,12.4,22.5
"LA","Delcambre","Delcambre, LA",1999,13,25
"LA","Delcambre","Delcambre, LA",2000,13.3,30.8
"LA","Delcambre","Delcambre, LA",2001,10.8,22.6
"LA","Delcambre","Delcambre, LA",2002,14.4,24.7
"LA","Delcambre","Delcambre, LA",2003,12.1,18.7
"LA","Delcambre","Delcambre, LA",2004,14.5,20.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1981,203,55.2
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1982,265.6,51.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1983,269.2,47.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1984,327.2,59.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1985,398.6,59.9
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1986,294.6,71
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1987,331.7,65.6
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1988,244.1,56.5
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1989,210.9,50
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1990,164.4,52.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1991,166.8,52.1
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1992,66,52.8
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1993,142.4,48
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1994,217,55
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1995,123.3,53.4
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1996,38.3,45.2
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1997,32.5,42.1
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1998,30.5,38.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",1999,42,49
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2000,48.2,68.1
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2001,46.2,60.9
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2002,42.7,46.2
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2003,39.4,42.3
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2004,40.4,42.8
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2005,42.6,54.6
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2006,30.8,35.7
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2007,23.5,35.5
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2008,35.6,48.9
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2009,42.4,50.9
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2010,32.8,45.1
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2011,43.3,62.5
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2012,42.6,64
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2013,37.1,63.6
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2014,33.7,69
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2015,30.5,45.4
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2016,32,48
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2017,37.3,56.2
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2018,33.9,47.3
"LA","Dulac-Chauvin","Dulac-Chauvin, LA",2019,35.1,50.4
"LA","Empire-Venice","Empire-Venice, LA",1981,221,30.5
"LA","Empire-Venice","Empire-Venice, LA",1982,267.3,36.4
"LA","Empire-Venice","Empire-Venice, LA",1983,281.9,31.8
"LA","Empire-Venice","Empire-Venice, LA",1984,383.5,41.6
"LA","Empire-Venice","Empire-Venice, LA",1985,224.5,34.3
"LA","Empire-Venice","Empire-Venice, LA",1986,317.6,47.1
"LA","Empire-Venice","Empire-Venice, LA",1987,357.4,60.1
"LA","Empire-Venice","Empire-Venice, LA",1988,297.2,67.7
"LA","Empire-Venice","Empire-Venice, LA",1989,272.7,49.2
"LA","Empire-Venice","Empire-Venice, LA",1990,244.2,46.3
"LA","Empire-Venice","Empire-Venice, LA",1991,309.4,50.2
"LA","Empire-Venice","Empire-Venice, LA",1992,276.5,58.7
"LA","Empire-Venice","Empire-Venice, LA",1993,335.4,52.3
"LA","Empire-Venice","Empire-Venice, LA",1994,431.7,60.1
"LA","Empire-Venice","Empire-Venice, LA",1995,298.1,51.1
"LA","Empire-Venice","Empire-Venice, LA",1996,316.5,45.4
"LA","Empire-Venice","Empire-Venice, LA",1997,395.9,57.8
"LA","Empire-Venice","Empire-Venice, LA",1998,328,38.3
"LA","Empire-Venice","Empire-Venice, LA",1999,435,64
"LA","Empire-Venice","Empire-Venice, LA",2000,396.2,61.6
"LA","Empire-Venice","Empire-Venice, LA",2001,370.7,59.1
"LA","Empire-Venice","Empire-Venice, LA",2002,398.9,54.3
"LA","Empire-Venice","Empire-Venice, LA",2003,400,50.8
"LA","Empire-Venice","Empire-Venice, LA",2004,379,60.2
"LA","Empire-Venice","Empire-Venice, LA",2005,170.8,39.4
"LA","Empire-Venice","Empire-Venice, LA",2006,285.7,41.1
"LA","Empire-Venice","Empire-Venice, LA",2007,323.1,73.5
"LA","Empire-Venice","Empire-Venice, LA",2008,353.2,62.9
"LA","Empire-Venice","Empire-Venice, LA",2009,411.8,67.1
"LA","Empire-Venice","Empire-Venice, LA",2010,353.5,59.4
"LA","Empire-Venice","Empire-Venice, LA",2011,531.5,99.2
"LA","Empire-Venice","Empire-Venice, LA",2012,500.4,79.7
"LA","Empire-Venice","Empire-Venice, LA",2013,421.9,82.5
"LA","Empire-Venice","Empire-Venice, LA",2014,326.9,127.3
"LA","Empire-Venice","Empire-Venice, LA",2015,379.2,110.9
"LA","Empire-Venice","Empire-Venice, LA",2016,440,122
"LA","Empire-Venice","Empire-Venice, LA",2017,294.1,100.1
"LA","Empire-Venice","Empire-Venice, LA",2018,569.2,148
"LA","Empire-Venice","Empire-Venice, LA",2019,209.2,79.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1981,16,18.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1982,14.2,21.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1983,9.3,15.2
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1984,16.2,23.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1985,18.2,23.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1986,25.1,40
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1987,27.4,36.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1988,30.1,37
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1989,24.5,33.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1990,20.9,26.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1991,23.6,28.7
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1992,21.9,28.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1993,20.8,26.2
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1994,17.2,30.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1995,18.7,31.3
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1996,14.1,22.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1997,15.1,24.8
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1998,17.6,27.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",1999,19,29
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2000,26.9,44.9
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2001,24.1,36.9
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2002,26,31.2
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2003,25.5,29.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2004,26.1,31.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2005,24.2,32.1
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2006,17.9,20.7
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2007,13.7,5.3
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2008,16.8,23.5
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2009,25.6,27.4
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2010,14.8,21.9
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2011,17.2,23.8
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2012,17.1,25.9
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2013,16.2,31.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2014,16.5,36
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2015,16,23.8
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2016,17,25
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2017,15,24.6
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2018,19.6,26.9
"LA","Golden Meadow-Leeville","Golden Meadow-Leeville, LA",2019,14.6,23.3
"LA","Grand Isle","Grand Isle, LA",1981,7,7.8
"LA","Grand Isle","Grand Isle, LA",1982,5.6,5.7
"LA","Grand Isle","Grand Isle, LA",1983,6.4,7.7
"LA","Grand Isle","Grand Isle, LA",1984,9.2,11
"LA","Grand Isle","Grand Isle, LA",1985,11.1,12.4
"LA","Grand Isle","Grand Isle, LA",1986,14,11.9
"LA","Grand Isle","Grand Isle, LA",1987,12.3,12.6
"LA","Grand Isle","Grand Isle, LA",1988,10.8,12
"LA","Grand Isle","Grand Isle, LA",1989,10.8,10.7
"LA","Grand Isle","Grand Isle, LA",1990,14.2,14.3
"LA","Grand Isle","Grand Isle, LA",1991,11.7,12.3
"LA","Grand Isle","Grand Isle, LA",1992,12.9,13.2
"LA","Grand Isle","Grand Isle, LA",1993,18,13.5
"LA","Grand Isle","Grand Isle, LA",1994,9.6,12.1
"LA","Grand Isle","Grand Isle, LA",1995,12.6,17.8
"LA","Grand Isle","Grand Isle, LA",1996,13.9,18.1
"LA","Grand Isle","Grand Isle, LA",1997,12.7,15.8
"LA","Grand Isle","Grand Isle, LA",1998,14.4,17.1
"LA","Grand Isle","Grand Isle, LA",1999,14,12
"LA","Grand Isle","Grand Isle, LA",2000,18.2,26.4
"LA","Grand Isle","Grand Isle, LA",2001,12.4,15.5
"LA","Grand Isle","Grand Isle, LA",2002,15.1,13.2
"LA","Grand Isle","Grand Isle, LA",2003,18.3,16.9
"LA","Grand Isle","Grand Isle, LA",2004,12.5,14.2
"LA","Grand Isle","Grand Isle, LA",2013,7.7,13.2
"LA","Grand Isle","Grand Isle, LA",2014,27.7,54.8
"LA","Grand Isle","Grand Isle, LA",2015,25.9,32.6
"LA","Grand Isle","Grand Isle, LA",2017,18.4,22.7
"LA","Grand Isle","Grand Isle, LA",2018,17.8,20.1
"LA","Grand Isle","Grand Isle, LA",2019,16.2,21.1
"LA","Iberia","Iberia, LA",1992,7.1,9.3
"LA","Iberia","Iberia, LA",1993,5.5,6.2
"LA","Iberia","Iberia, LA",1994,5.1,7.1
"LA","Iberia","Iberia, LA",1995,5.4,7.6
"LA","Iberia","Iberia, LA",1996,6,6.8
"LA","Iberia","Iberia, LA",1997,5.4,5.9
"LA","Iberia","Iberia, LA",1998,5.4,5.9
"LA","Iberia","Iberia, LA",1999,8,9
"LA","Iberia","Iberia, LA",2000,11.4,13.5
"LA","Iberia","Iberia, LA",2001,7.8,8.1
"LA","Iberia","Iberia, LA",2003,5.2,3.7
"LA","Iberia","Iberia, LA",2016,5,5
"LA","Iberia","Iberia, LA",2017,4.5,5.5
"LA","Iberia","Iberia, LA",2018,4,6.1
"LA","Intracoastal City","Intracoastal City, LA",1986,298.9,11.3
"LA","Intracoastal City","Intracoastal City, LA",1987,314.3,13.4
"LA","Intracoastal City","Intracoastal City, LA",1988,209.7,14.7
"LA","Intracoastal City","Intracoastal City, LA",1989,207.2,9.5
"LA","Intracoastal City","Intracoastal City, LA",1990,173,7.6
"LA","Intracoastal City","Intracoastal City, LA",1991,211.4,12
"LA","Intracoastal City","Intracoastal City, LA",1992,175.9,10.4
"LA","Intracoastal City","Intracoastal City, LA",1993,202.7,11
"LA","Intracoastal City","Intracoastal City, LA",1994,304.8,16.3
"LA","Intracoastal City","Intracoastal City, LA",1995,179.2,10.1
"LA","Intracoastal City","Intracoastal City, LA",1996,199,11.1
"LA","Intracoastal City","Intracoastal City, LA",1997,270.8,15.5
"LA","Intracoastal City","Intracoastal City, LA",1998,206.7,12.7
"LA","Intracoastal City","Intracoastal City, LA",1999,369,21
"LA","Intracoastal City","Intracoastal City, LA",2000,321.7,24.5
"LA","Intracoastal City","Intracoastal City, LA",2001,303.6,22.1
"LA","Intracoastal City","Intracoastal City, LA",2002,358.5,24.1
"LA","Intracoastal City","Intracoastal City, LA",2003,325.2,21.5
"LA","Intracoastal City","Intracoastal City, LA",2004,301.8,20.3
"LA","Intracoastal City","Intracoastal City, LA",2005,464,37.8
"LA","Intracoastal City","Intracoastal City, LA",2006,400.7,38.6
"LA","Intracoastal City","Intracoastal City, LA",2007,299.7,43.7
"LA","Intracoastal City","Intracoastal City, LA",2008,254.6,36.6
"LA","Intracoastal City","Intracoastal City, LA",2009,244.7,30.2
"LA","Intracoastal City","Intracoastal City, LA",2010,334.6,31.4
"LA","Intracoastal City","Intracoastal City, LA",2011,327,33.6
"LA","Intracoastal City","Intracoastal City, LA",2012,344.7,43.9
"LA","Intracoastal City","Intracoastal City, LA",2013,248.9,25.8
"LA","Intracoastal City","Intracoastal City, LA",2014,300.2,43.3
"LA","Intracoastal City","Intracoastal City, LA",2015,427.5,32.8
"LA","Intracoastal City","Intracoastal City, LA",2016,215,26
"LA","Intracoastal City","Intracoastal City, LA",2017,198.1,31.7
"LA","Intracoastal City","Intracoastal City, LA",2018,327.9,29.6
"LA","Intracoastal City","Intracoastal City, LA",2019,233.5,21.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1981,14,16.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1982,11.9,21.9
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1983,9.4,16.5
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1984,12.5,24.1
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1985,20.6,29
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1986,16.8,24.1
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1987,12.7,19.2
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1988,11.9,16
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1989,7.6,10.6
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1990,8,11.1
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1991,7,11.8
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1992,8.3,11.9
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1993,9.8,11
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1994,6.8,12.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1995,5.2,7.3
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1996,5.7,7.4
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1997,6.1,9.2
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1998,5.9,7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",1999,8,10
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2000,7.4,10.8
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2001,9.5,13.4
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2002,9.5,13
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2003,7.5,6.9
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2004,8.8,10.9
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2005,23.2,25.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2006,25.7,23.1
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2007,19.8,24.2
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2008,23.8,30.5
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2009,25.9,25.9
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2010,14.9,20.4
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2011,21.5,27.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2012,19.7,26.6
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2013,10.8,16.7
"LA","Lafitte-Barataria","Lafitte-Barataria, LA",2016,21,29
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1982,NA,12.6
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1985,7.7,4
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1986,17.4,7.5
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1987,27,11
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1988,43.3,16.7
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1989,68.1,17.8
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1990,146.5,19.7
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1991,119.5,9.4
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1992,130.8,14.3
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1993,147.5,13
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1994,243.6,20
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1995,127.4,11.3
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1996,162.9,14.2
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1997,222.9,19.1
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1998,158.6,17.8
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",1999,137,16
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2000,20.2,10.6
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2001,23.3,10
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2002,25.6,8.3
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2003,17.4,6.2
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2004,17.8,6.6
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2005,17.7,7.2
"LA","Morgan City-Berwick","Morgan City-Berwick, LA",2006,10.2,3.8
