"source","table","year","port_complex","category","comm_name_orig","presentation","landings_lb","landings_kg","value_usd"
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Crab, red rock","whole",27,12.2469955557105,27
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Crab, rock unspecified","whole",104369,47340.9881168128,136848
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Crab, sand","whole",3,1.36077728396783,34
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Crab, spider","whole",38603,17510.02849767,36666
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Crustacean, unspecified","whole",12,5.44310913587132,120
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Lobster, California spiny","whole",242600,110041.523030198,1582396
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Prawn, ridgeback","whole",6346,2878.49754801995,11584
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Prawn, spot","whole",102025,46277.7674656059,751041
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Shrimp, red rock","whole",78,35.3802093831636,1636
"FB 181","Table 5l",1998,"Los Angeles","Crustaceans","Shrimp, unspecified","whole",253,114.758884281287,288
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Echinoderm, unspecified","whole",316,143.335207244611,1520
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Sea cucumber, unspecified","whole",203195,92167.713405281,142895
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Sea stars","whole",264,119.748400989169,673
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Urchin, purple sea","whole",16173,7335.95033787057,23917
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Urchin, red","whole",1064225,482724.401676888,758053
"FB 181","Table 5l",1998,"Los Angeles","Echinoderms","Urchin, white","whole",3872,1756.30988117448,19330
"FB 181","Table 5l",1998,"Los Angeles","Fish","Anchovy, deepbody","whole",400,181.436971195711,4
"FB 181","Table 5l",1998,"Los Angeles","Fish","Anchovy, northern","whole",745046,337947.224103698,39875
"FB 181","Table 5l",1998,"Los Angeles","Fish","Barracuda, California","whole",118183,53606.9139170566,66623
"FB 181","Table 5l",1998,"Los Angeles","Fish","Bass, giant sea","whole",3056,1386.17845993523,4668
"FB 181","Table 5l",1998,"Los Angeles","Fish","Blacksmith","whole",74,33.5658396712064,93
"FB 181","Table 5l",1998,"Los Angeles","Fish","Bonito, Pacific","whole",2147843,974245.321309771,573878
"FB 181","Table 5l",1998,"Los Angeles","Fish","Butterfish (Pacific pompano)","whole",132,59.8742004945845,89
"FB 181","Table 5l",1998,"Los Angeles","Fish","Cabezon","whole",500,226.796213994638,1053
"FB 181","Table 5l",1998,"Los Angeles","Fish","Croaker, black","whole",29,13.154180411689,40
"FB 181","Table 5l",1998,"Los Angeles","Fish","Croaker, white","whole",44302,20095.0517447809,33578
"FB 181","Table 5l",1998,"Los Angeles","Fish","Dolphin (fish)","whole",642,291.206338769115,666
"FB 181","Table 5l",1998,"Los Angeles","Fish","Eel","whole",7,3.17514699592493,1
"FB 181","Table 5l",1998,"Los Angeles","Fish","Eel, California moray","whole",487,220.899512430778,2085
"FB 181","Table 5l",1998,"Los Angeles","Fish","Escolar","whole",892,404.604445766434,892
"FB 181","Table 5l",1998,"Los Angeles","Fish","Fish, unspecified","whole",372,168.736383212011,222
"FB 181","Table 5l",1998,"Los Angeles","Fish","Flounder, unspecified","whole",13,5.89670156386059,26
"FB 181","Table 5l",1998,"Los Angeles","Fish","Flyingfish","whole",6,2.72155456793566,9
"FB 181","Table 5l",1998,"Los Angeles","Fish","Guitarfish, shovelnose","whole",13496,6121.68340814327,4157
"FB 181","Table 5l",1998,"Los Angeles","Fish","Halfmoon","whole",25,11.3398106997319,24
"FB 181","Table 5l",1998,"Los Angeles","Fish","Halibut, California","whole",143947,65293.2692317724,441341
"FB 181","Table 5l",1998,"Los Angeles","Fish","Herring, round","whole",15487,7024.78593226992,720
"FB 181","Table 5l",1998,"Los Angeles","Fish","Jack, Pacific crevalle","whole",185,83.9145991780161,185
"FB 181","Table 5l",1998,"Los Angeles","Fish","Jacksmelt","whole",769,348.812577123753,309
"FB 181","Table 5l",1998,"Los Angeles","Fish","Lingcod","whole",2615,1186.14419919196,2856
"FB 181","Table 5l",1998,"Los Angeles","Fish","Lizardfish, California","whole",1657,751.602653178231,497
"FB 181","Table 5l",1998,"Los Angeles","Fish","Louvar","whole",2029,920.339036390242,6900
"FB 181","Table 5l",1998,"Los Angeles","Fish","Mackerel, bullet","whole",48104,21819.6101559961,12026
"FB 181","Table 5l",1998,"Los Angeles","Fish","Mackerel, jack","whole",1727695,783669.369874933,237228
"FB 181","Table 5l",1998,"Los Angeles","Fish","Mackerel, Pacific","whole",39001589,17690825.4499499,2282748
"FB 181","Table 5l",1998,"Los Angeles","Fish","Mullet, striped","whole",139,63.0493474905094,139
"FB 181","Table 5l",1998,"Los Angeles","Fish","Oilfish","whole",69,31.2978775312601,69
"FB 181","Table 5l",1998,"Los Angeles","Fish","Opah","whole",92129,41789.016798224,33849
"FB 181","Table 5l",1998,"Los Angeles","Fish","Opaleye","whole",1544,700.346708815443,1676
"FB 181","Table 5l",1998,"Los Angeles","Fish","Queenfish","whole",115,52.1631292187668,345
"FB 181","Table 5l",1998,"Los Angeles","Fish","Ray, bat","whole",3058,1387.08564479121,1101
"FB 181","Table 5l",1998,"Los Angeles","Fish","Ray, Pacific electric","whole",97,43.9984655149598,1940
"FB 181","Table 5l",1998,"Los Angeles","Fish","Ray, unspecified","whole",2076,941.657880505738,554
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sablefish","whole",90213,40919.9337061966,147373
"FB 181","Table 5l",1998,"Los Angeles","Fish","Salmon, Chinook","whole",469,212.734848726971,985
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sanddab","whole",3740,1696.43568067989,11762
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sardine, Pacific","whole",69159313,31370140.7017403,2829512
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sargo","whole",51,23.1332138274531,54
"FB 181","Table 5l",1998,"Los Angeles","Fish","Scorpionfish, California","whole",96378,43716.3310247505,163907
"FB 181","Table 5l",1998,"Los Angeles","Fish","Seabass, white","whole",90362,40987.518977967,165670
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, bigeye thresher","whole",2415,1095.4257135941,2132
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, blue","whole",407,184.612118191635,102
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, brown smoothhound","whole",1832,830.981328076354,2035
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, gray smoothhound","whole",83,37.6481715231099,78
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, leopard","whole",6840,3102.57220744665,6689
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, Pacific angel","whole",1783,808.75529910488,1092
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, pelagic thresher","whole",118,53.5239065027346,94
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, sevengill","whole",2,0.907184855978553,5
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, shortfin mako","whole",34406,15606.301077399,37738
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, smooth hammerhead","whole",333,151.046278520429,333
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, soupfin","whole",15506,7033.40418840172,13666
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, spiny dogfish","whole",4591,2082.44283689877,3165
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, thresher","whole",98361,44615.8048094532,124694
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, unspecified","whole",1379,625.503958197212,2021
"FB 181","Table 5l",1998,"Los Angeles","Fish","Shark, white","whole",60,27.2155456793566,93
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sheephead, California","whole",81771,37090.7064291111,220629
"FB 181","Table 5l",1998,"Los Angeles","Fish","Skate, unspecified","whole",24460,11094.8707886177,6255
"FB 181","Table 5l",1998,"Los Angeles","Fish","Smelt, surf","whole",175,79.3786748981234,44
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sole, Dover","whole",718,325.6793632963,292
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sole, petrale","whole",90,40.8233185190349,178
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sole, rex","whole",1535,696.264376963539,725
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sole, tongue","whole",17,7.7110712758177,43
"FB 181","Table 5l",1998,"Los Angeles","Fish","Sole, unspecified","whole",36830,16705.809122845,18799
"FB 181","Table 5l",1998,"Los Angeles","Fish","Stingray","whole",545,247.207873254156,136
"FB 181","Table 5l",1998,"Los Angeles","Fish","Surfperch, black","whole",15,6.80388641983915,53
"FB 181","Table 5l",1998,"Los Angeles","Fish","Surfperch, rubberlip","whole",35,15.8757349796247,97
"FB 181","Table 5l",1998,"Los Angeles","Fish","Surfperch, unspecified","whole",586,265.805162801716,665
"FB 181","Table 5l",1998,"Los Angeles","Fish","Swordfish","whole",490631,222546.506536807,1331235
"FB 181","Table 5l",1998,"Los Angeles","Fish","Thornyhead, longspine","whole",4076,1848.84273648429,2774
"FB 181","Table 5l",1998,"Los Angeles","Fish","Thornyhead, shortspine","whole",10565,4792.2040017067,9653
"FB 181","Table 5l",1998,"Los Angeles","Fish","Thornyheads (unspecified)","whole",38741,17572.6242527326,92564
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tomcod, Pacific","whole",30,13.6077728396783,90
"FB 181","Table 5l",1998,"Los Angeles","Fish","Trawled fish, unspecified","whole",45,20.4116592595174,27
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, albacore","whole",3969029,1800321.50086985,2296573
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, bigeye","whole",35045,15896.1466388842,91492
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, bluefin","whole",4139314,1877561.48747,2463799
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, skipjack","whole",12140507,5506842.04715081,5016286
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, skipjack, black","whole",400909,181849.286712753,119300
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, unspecified","whole",926,420.02658831807,2603
"FB 181","Table 5l",1998,"Los Angeles","Fish","Tuna, yellowfin","whole",10750277,4876244.24598727,4890973
"FB 181","Table 5l",1998,"Los Angeles","Fish","Turbot, curlfin","whole",30,13.6077728396783,30
"FB 181","Table 5l",1998,"Los Angeles","Fish","Wahoo","whole",17733,8043.55452553384,12748
"FB 181","Table 5l",1998,"Los Angeles","Fish","Whitefish, ocean","whole",3915,1775.81435557802,3682
"FB 181","Table 5l",1998,"Los Angeles","Fish","Whiting, Pacific","whole",986,447.242133997426,1340
"FB 181","Table 5l",1998,"Los Angeles","Fish","Yellowtail","whole",204278,92658.9540047934,201341
"FB 181","Table 5l",1998,"Los Angeles","Fish","Zebraperch","whole",40,18.1436971195711,40
"FB 181","Table 5l",1998,"Los Angeles","Miscellaneous invertebrates","Invertebrates, colonial","whole",1110,503.487595068097,2877
"FB 181","Table 5l",1998,"Los Angeles","Miscellaneous invertebrates","Tunicates","whole",145,65.7709020584451,340
"FB 181","Table 5l",1998,"Los Angeles","Miscellaneous invertebrates","Unspecified species","whole",3199,1451.0421771377,1827
"FB 181","Table 5l",1998,"Los Angeles","Miscellaneous invertebrates","Worms, marine","whole",2709,1228.78188742295,1280
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Clam, California jackknife","whole",1173,532.063918031421,2550
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Clam, common littleneck","whole",46,20.8652516875067,46
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Clam, rosy razor","whole",8,3.62873942391421,17
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Limpet, unspecified","whole",1205,546.578875727078,7230
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Mollusk, unspecified","whole",450,204.116592595174,180
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Mussel","whole",8614,3907.24517469963,6811
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Octopus, unspecified","whole",1743,790.611601985309,1832
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Oyster, eastern","whole",145,65.7709020584451,870
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Sea hare","whole",6264,2841.30296892483,37648
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Sea slug","whole",120,54.4310913587132,1300
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Snail, bubble","whole",575,260.815646093834,5750
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Snail, sea","whole",3286,1490.50471837276,1349
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Snail, top","whole",398,180.529786339732,167
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Snails, moon","whole",38,17.2365122635925,19
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Squid, market","whole",501750,227590.000743619,130984
"FB 181","Table 5l",1998,"Los Angeles","Mollusks","Whelk, Kellet's","whole",13736,6230.5455908607,6766
"FB 181","Table 5l",1998,"Los Angeles","Plants","Algae, marine","whole",25,11.3398106997319,253
"FB 181","Table 5l",1998,"Los Angeles","Plants","Kelp","whole",1718,779.271791285577,3209
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, bank","whole",84,38.1017639510992,50
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, black-and-yellow","whole",1144,518.909737619732,1888
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, blackgill","whole",19784,8973.87259533984,20802
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, blue","whole",10,4.53592427989276,10
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, bocaccio","whole",17067,7741.46196849298,17206
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, chilipepper","whole",3868,1754.49551146252,3895
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, copper","whole",1356,615.071332353459,2220
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, cowcod","whole",13817,6267.28657752783,21925
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, flag","whole",142,64.4101247744772,60
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, gopher","whole",408,185.065710619625,538
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, greenstriped","whole",6705,3041.3372296681,5029
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, group red","whole",65341,29638.1828372473,110349
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, group small","whole",389,176.447454487829,633
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, redbanded","whole",87,39.462541235067,175
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, speckled","whole",1055,478.540011528687,712
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, starry","whole",865,392.357450210724,1255
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, treefish","whole",7,3.17514699592493,15
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, unspecified","whole",89021,40379.2515320334,110550
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, vermilion","whole",1817,824.177441656515,3627
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, widow","whole",4143,1879.23342915957,6782
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, yelloweye","whole",55,24.9475835394102,55
"FB 181","Table 5l",1998,"Los Angeles","Rockfish","Rockfish, yellowtail","whole",482,218.631550290831,296
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Crab, box","whole",70,31.7514699592493,56
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Crab, Dungeness","whole",52702,23905.2281398908,135542
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Crab, rock unspecified","whole",18570,8423.21138776086,26022
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Crustacean, unspecified","whole",3,1.36077728396783,3
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Prawn, spot","whole",85242,38665.1257466619,586068
"FB 181","Table 5l",1998,"Monterey","Crustaceans","Shrimp, Pacific Ocean","whole",37782,17137.6291142908,24493
"FB 181","Table 5l",1998,"Monterey","Fish","Anchovy, northern","whole",1986679,901142.551245308,52643
"FB 181","Table 5l",1998,"Monterey","Fish","Barracuda, California","whole",85,38.5553563790885,65
"FB 181","Table 5l",1998,"Monterey","Fish","Bonito, Pacific","whole",1853,840.506769064129,570
"FB 181","Table 5l",1998,"Monterey","Fish","Butterfish (Pacific pompano)","whole",132,59.8742004945845,237
"FB 181","Table 5l",1998,"Monterey","Fish","Cabezon","whole",51276,23258.4053375781,158267
"FB 181","Table 5l",1998,"Monterey","Fish","Croaker, white","whole",19844,9001.0881410192,8561
"FB 181","Table 5l",1998,"Monterey","Fish","Dolphin (fish)","whole",1172,531.610325603432,2173
"FB 181","Table 5l",1998,"Monterey","Fish","Eel, spotted cusk-","whole",1,0.453592427989276,1
"FB 181","Table 5l",1998,"Monterey","Fish","Escolar","whole",136,61.6885702065416,171
"FB 181","Table 5l",1998,"Monterey","Fish","Fish, unspecified","whole",100,45.3592427989276,149
"FB 181","Table 5l",1998,"Monterey","Fish","Flounder, arrowtooth","whole",30,13.6077728396783,12
"FB 181","Table 5l",1998,"Monterey","Fish","Flounder, starry","whole",6478,2938.37174851453,3247
"FB 181","Table 5l",1998,"Monterey","Fish","Flounder, unspecified","whole",3395,1539.94629302359,1560
"FB 181","Table 5l",1998,"Monterey","Fish","Greenling, kelp","whole",2809,1274.14113022188,11676
"FB 181","Table 5l",1998,"Monterey","Fish","Grenadiers","whole",513561,232947.380910601,66199
"FB 181","Table 5l",1998,"Monterey","Fish","Halibut, California","whole",98672,44756.8720545579,185629
"FB 181","Table 5l",1998,"Monterey","Fish","Jacksmelt","whole",1530,693.996414823593,982
"FB 181","Table 5l",1998,"Monterey","Fish","Lingcod","whole",28681,13009.4844271604,23366
"FB 181","Table 5l",1998,"Monterey","Fish","Lizardfish, California","whole",121,54.8846837867024,67
"FB 181","Table 5l",1998,"Monterey","Fish","Louvar","whole",1024,464.478646261019,3716
"FB 181","Table 5l",1998,"Monterey","Fish","Mackerel, bullet","whole",3932,1783.52542685383,557
"FB 181","Table 5l",1998,"Monterey","Fish","Mackerel, jack","whole",71660,32504.4333897115,18574
"FB 181","Table 5l",1998,"Monterey","Fish","Mackerel, Pacific","whole",3211495,1456709.81452542,135837
"FB 181","Table 5l",1998,"Monterey","Fish","Oilfish","whole",508,230.424953418552,745
"FB 181","Table 5l",1998,"Monterey","Fish","Opah","whole",28943,13128.3256432936,10011
"FB 181","Table 5l",1998,"Monterey","Fish","Opaleye","whole",5,2.26796213994638,25
"FB 181","Table 5l",1998,"Monterey","Fish","Prickleback, monkeyface","whole",12,5.44310913587132,44
"FB 181","Table 5l",1998,"Monterey","Fish","Queenfish","whole",13,5.89670156386059,3
"FB 181","Table 5l",1998,"Monterey","Fish","Ray, bat","whole",48,21.7724365434853,48
"FB 181","Table 5l",1998,"Monterey","Fish","Sablefish","whole",531953,241289.85284618,509988
"FB 181","Table 5l",1998,"Monterey","Fish","Salmon","whole",451,204.570185023164,1389
"FB 181","Table 5l",1998,"Monterey","Fish","Salmon, Chinook","whole",425559,193030.340062688,606220
"FB 181","Table 5l",1998,"Monterey","Fish","Sanddab","whole",632770,287019.680658774,175407
