"source","table","category","comm_name_orig","comm_name","sci_name","year","presentation","landings_lb","landings_kg","value_usd"
"FB 181","Table 4a","Fish","Shark, pelagic thresher","Pelagic thresher shark","Alopias pelagicus",1999,"not specified",13398,6077.23135020032,18424
"FB 181","Table 4a","Fish","Sole, petrale","Petrale sole","Eopsetta jordani",1999,"not specified",1247391,565807.112341971,1165621
"FB 181","Table 4a","Fish","Surfperch, pile","Pile surfperch","Rhacochilus vacca",1999,"not specified",505,229.064176134585,578
"FB 181","Table 4a","Fish","Midshipman, plainfin","Plainfin midshipman","Porichthys notatus",1999,"not specified",149,67.5852717704022,30
"FB 181","Table 4a","Fish","Queenfish","Queenfish","Seriphus politus",1999,"not specified",399,180.983378767721,119
"FB 181","Table 4a","Fish","Surfperch, rainbow","Rainbow surfperch","Hypsurus caryi",1999,"not specified",44,19.9580668315282,182
"FB 181","Table 4a","Fish","Ray, unspecified","Ray","Rajiformes spp.",1999,"not specified",204,92.5328553098124,202
"FB 181","Table 4a","Fish","Surfperch, redtail","Redtail surfperch","Amphistichus rhodoterus",1999,"not specified",29798,13516.1471692245,33422
"FB 181","Table 4a","Fish","Sole, rex","Rex sole","Glyptocephalus zachirus",1999,"not specified",629783,285664.80007637,244256
"FB 181","Table 4a","Fish","Sole, rock","Rock sole","Paraplagusia bilineata",1999,"not specified",14515,6583.89409226435,6387
"FB 181","Table 4a","Fish","Herring, round","Round herring","Etrumeus acuminatus",1999,"not specified",128138,58122.4265376899,5126
"FB 181","Table 4a","Fish","Surfperch, rubberlip","Rubberlip surfperch","Rhacochilus toxotes",1999,"not specified",314,142.428022388633,362
"FB 181","Table 4a","Fish","Sablefish","Sablefish","Anoplopoma fimbria",1999,"not specified",4336490,1966999.02805122,4272270
"FB 181","Table 4a","Fish","Salmon","Salmon","Oncorhynchus spp.",1999,"not specified",9503,4310.48884318209,25033
"FB 181","Table 4a","Fish","Shark, salmon","Salmon shark","Lamna ditropis",1999,"not specified",278,126.098694981019,695
"FB 181","Table 4a","Fish","Sole, sand","Sand sole","Psettichthys melanostictus",1999,"not specified",60137,27277.6878419911,47321
"FB 181","Table 4a","Fish","Sanddab","Sanddab","Citharichthys spp.",1999,"not specified",2044690,927455.901585393,666313
"FB 181","Table 4a","Fish","Sargo","Sargo","Anisotremus davidsonii",1999,"not specified",176,79.8322673261126,210
"FB 181","Table 4a","Fish","Shark, sevengill","Sevengill shark","Notorynchus cepedianus",1999,"not specified",174,78.9250824701341,106
"FB 181","Table 4a","Fish","Shark, unspecified","Shark","Selachimorpha spp.",1999,"not specified",13354,6057.2732833688,5860
"FB 181","Table 4a","Fish","Corvina, shortfin","Shortfin corvina","Cynoscion parvipinnis",1999,"not specified",58,26.308360823378,58
"FB 181","Table 4a","Fish","Shark, shortfin mako","Shortfin mako shark","Isurus oxyrinchus",1999,"not specified",95234,43197.4212871307,110397
"FB 181","Table 4a","Fish","Thornyhead, shortspine","Shortspine thornyhead","Sebastolobus alascanus",1999,"not specified",785582,356334.046764672,913486
"FB 181","Table 4a","Fish","Guitarfish, shovelnose","Shovelnose guitarfish","Pseudobatos productus",1999,"not specified",37354,16943.4915551114,17831
"FB 181","Table 4a","Fish","Shark, sixgill","Sixgill shark","Hexanchus griseus",1999,"not specified",208,94.3472250217695,200
"FB 181","Table 4a","Fish","Skate, unspecified","Skate","Rajidae spp.",1999,"not specified",1867897,847263.935463885,288068
"FB 181","Table 4a","Fish","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",1999,"not specified",8286038,3758484.09483141,2748207
"FB 181","Table 4a","Fish","Sole, unspecified","Sole","Pleuronectiformes spp.",1999,"not specified",32745,14852.8840545089,21671
"FB 181","Table 4a","Fish","Shark, soupfin","Soupfin shark","Galeorhinus galeus",1999,"not specified",98434,44648.9170566964,85437
"FB 181","Table 4a","Fish","Shark, spiny dogfish","Spiny dogfish shark","Squalus acanthias",1999,"not specified",77752,35267.7184610222,68048
"FB 181","Table 4a","Fish","Cabrilla, spotted","Spotted cabrilla","Epinephelus analogus",1999,"not specified",3,1.36077728396783,5
"FB 181","Table 4a","Fish","Ratfish, spotted","Spotted ratfish","Hydrolagus colliei",1999,"not specified",465,210.920479015014,173
"FB 181","Table 4a","Fish","Bass, spotted sand","Spotted sand bass","Paralabrax maculatofasciatus",1999,"not specified",24,10.8862182717426,42
"FB 181","Table 4a","Fish","Sculpin, staghorn","Staghorn sculpin","Leptocottus armatus",1999,"not specified",2723,1235.1321814148,9619
"FB 181","Table 4a","Fish","Flounder, starry","Starry flounder","Platichthys stellatus",1999,"not specified",76463,34683.037821344,35755
"FB 181","Table 4a","Fish","Stingray","Stingray","Dasyatidae spp.",1999,"not specified",1463,663.605722148311,386
"FB 181","Table 4a","Fish","Smelt, surf","Surf smelt","Hypomesus pretiosus",1999,"not specified",11611,5266.66168138349,3577
"FB 181","Table 4a","Fish","Surfperch, unspecified","Surfperch","Embiotocidae spp.",1999,"not specified",6609,2997.79235658113,11149
"FB 181","Table 4a","Fish","Shark, swell","Swell shark","Cephaloscyllium ventriosum",1999,"not specified",10,4.53592427989276,5
"FB 181","Table 4a","Fish","Swordfish","Swordfish","Xiphias gladius",1999,"not specified",3072454,1393641.86974536,8379186
"FB 181","Table 4a","Fish","Skate, thornback","Thornback skate","Raja clavata",1999,"not specified",24,10.8862182717426,2
"FB 181","Table 4a","Fish","Thornyheads (unspecified)","Thornyhead","Sebastolobus spp.",1999,"not specified",131417,59609.7561090667,181287
"FB 181","Table 4a","Fish","Shad, threadfin","Threadfin shad","Dorosoma petenense",1999,"not specified",52858,23975.9885586572,47039
"FB 181","Table 4a","Fish","Stickleback, threespine","Threespine stickleback","Gasterosteus aculeatus",1999,"not specified",254,115.212476709276,1387
"FB 181","Table 4a","Fish","Sole, tongue","Tongue sole","Symphurus atricaudus",1999,"not specified",21,9.5254409877748,13
"FB 181","Table 4a","Fish","Triggerfish","Triggerfish","Balistidae spp.",1999,"not specified",48,21.7724365434853,133
"FB 181","Table 4a","Fish","Smelts, true","True smelt","Osmeridae spp.",1999,"not specified",1794,813.744815812762,717
"FB 181","Table 4a","Fish","Tuna, unspecified","Tuna","Scombridae spp.",1999,"not specified",24660,11185.5892742156,60851
"FB 181","Table 4a","Fish","Turbot","Turbot","Pleuronectidae spp.",1999,"not specified",8020,3637.811272474,2983
"FB 181","Table 4a","Fish","Wahoo","Wahoo","Acanthocybium solandri",1999,"not specified",4161,1887.39809286338,4102
"FB 181","Table 4a","Fish","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",1999,"not specified",203161,92152.2912627294,134202
"FB 181","Table 4a","Fish","Seabass, white","White seabass","Atractoscion nobilis",1999,"not specified",247844,112420.161722574,426548
"FB 181","Table 4a","Fish","Surfperch, white","White surfperch","Phanerodon furcatus",1999,"not specified",2538,1151.21758223678,7479
"FB 181","Table 4a","Fish","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",1999,"not specified",1519,689.006898115711,288
"FB 181","Table 4a","Fish","Eel, wolf (wolf-eel)","Wolf eel","Anarrhichthys ocellatus",1999,"not specified",4,1.81436971195711,2
"FB 181","Table 4a","Fish","Croaker, yellowfin","Yellowfin croaker","Umbrina roncador",1999,"not specified",755,342.462283131904,378
"FB 181","Table 4a","Fish","Goby, yellowfin","Yellowfin goby","Acanthogobius flavimanus",1999,"not specified",290,131.54180411689,945
"FB 181","Table 4a","Fish","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",1999,"not specified",2981179,1352240.22088064,1444180
"FB 181","Table 4a","Fish","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",1999,"not specified",66620,30218.3275526456,72142
"FB 181","Table 4g","Miscellaneous species","Invertebrates, colonial","Colonial invertebrate","Cnidaria spp.",1999,"not specified",1087,493.054969224343,2773
"FB 181","Table 4g","Miscellaneous species","Invertebrate, unspecified","Invertebrate","Invertebrate spp.",1999,"not specified",61,27.6691381073459,121
"FB 181","Table 4g","Miscellaneous species","Worms, marine","Marine worm","Polychaeta spp.",1999,"not specified",70,31.7514699592493,143
"FB 181","Table 4g","Miscellaneous species","Sea pansy","Sea pansy","Renilla koellikeri",1999,"not specified",6,2.72155456793566,68
"FB 181","Table 4g","Miscellaneous species","Spiders, sea","Sea spider","Loxorhynchus spp.",1999,"not specified",2,0.907184855978553,2
"FB 181","Table 4g","Miscellaneous species","Tunicates","Tunicate","Tunicata spp.",1999,"not specified",141,63.956532346488,688
"FB 181","Table 4e","Mollusks","Snail, bubble","Bubble snail","Bulla gouldiana",1999,"not specified",437,198.219891031314,4370
"FB 181","Table 4e","Mollusks","Clam, California jackknife","California jackknife clam","Ensis myrae",1999,"not specified",1152,522.538477043646,2584
"FB 181","Table 4e","Mollusks","Clam, unspecified","Clam","Bivalvia spp.",1999,"not specified",41,18.5972895475603,91
"FB 181","Table 4e","Mollusks","Squid, jumbo","Jumbo squid","Dosidicus gigas",1999,"not specified",13902,6305.84193390692,4853
"FB 181","Table 4e","Mollusks","Whelk, Kellet's","Kellet's whelk","Kelletia kelletii",1999,"not specified",43779,19857.8229049425,30210
"FB 181","Table 4e","Mollusks","Limpet, unspecified","Limpet","Archaeogastropoda spp.",1999,"not specified",1588,720.304775646971,9921
"FB 181","Table 4e","Mollusks","Squid, market","Market squid","Doryteuthis opalescens",1999,"not specified",202712530,91948868.666549,33279164
"FB 181","Table 4e","Mollusks","Mollusk, unspecified","Mollusk","Mollusca spp.",1999,"not specified",5,2.26796213994638,10
"FB 181","Table 4e","Mollusks","Snails, moon","Moon snail","Naticidae spp.",1999,"not specified",1990,902.64893169866,762
"FB 181","Table 4e","Mollusks","Mussel","Mussel","Mytilidae spp.",1999,"not specified",7785,3531.21705189652,5455
"FB 181","Table 4e","Mollusks","Clam, northern quahog","Northern quahog clam","Mercenaria mercenaria",1999,"not specified",110,49.8951670788204,33
"FB 181","Table 4e","Mollusks","Octopus, unspecified","Octopus","Octopoda spp.",1999,"not specified",7629,3460.45663313019,6088
"FB 181","Table 4e","Mollusks","Clam, rosy razor","Rosy razor clam","Solecurtus strigilatus",1999,"not specified",17,7.7110712758177,35
"FB 181","Table 4e","Mollusks","Sea hare","Sea hare","Aplysia californica",1999,"not specified",9528,4321.82865388182,60228
"FB 181","Table 4e","Mollusks","Sea slug","Sea slug","Opisthobranchia spp.",1999,"not specified",325,147.417539096515,1547
"FB 181","Table 4e","Mollusks","Snail, sea","Sea snail","Gastropoda spp.",1999,"not specified",6110,2771.44973501448,2952
"FB 181","Table 4e","Mollusks","Snail, top","Top snail","Trochidae spp.",1999,"not specified",24276,11011.4097818677,9803
"FB 181","Table 4f","Plants","Kelp","Kelp","Macrocystis spp.",1999,"not specified",2415,1095.4257135941,1503
"FB 181","Table 4f","Plants","Algae, marine","Marine algae","Algae spp.",1999,"not specified",30,13.6077728396783,70
"FB 181","Table 4b","Rockfish","Rockfish, bank","Bank rockfish","Sebastes rufus",1999,"not specified",27166,12322.2918987567,12833
"FB 181","Table 4b","Rockfish","Rockfish, black","Black rockfish","Sebastes melanops",1999,"not specified",130194,59055.0125696358,98715
"FB 181","Table 4b","Rockfish","Rockfish, black-and-yellow","Black-and-yellow rockfish","Sebastes chrysomelas",1999,"not specified",23581,10696.1630444151,102634
"FB 181","Table 4b","Rockfish","Rockfish, group black/blue","Black/blue rockfish group","Sebastes spp.",1999,"not specified",487,220.899512430778,449
"FB 181","Table 4b","Rockfish","Rockfish, blackgill","Blackgill rockfish","Sebastes melanostomus",1999,"not specified",77867,35319.881590241,57397
"FB 181","Table 4b","Rockfish","Rockfish, blue","Blue rockfish","Sebastes mystinus",1999,"not specified",30423,13799.6424367178,24788
"FB 181","Table 4b","Rockfish","Rockfish, bocaccio","Bocaccio rockfish","Sebastes paucispinis",1999,"not specified",156872,71155.9513635338,84732
"FB 181","Table 4b","Rockfish","Rockfish, group bolina","Bolina rockfish group","Sebastes spp.",1999,"not specified",99723,45233.5976963746,313006
"FB 181","Table 4b","Rockfish","Rockfish, brown","Brown rockfish","Sebastes auriculatus",1999,"not specified",24502,11113.9216705932,41507
"FB 181","Table 4b","Rockfish","Rockfish, canary","Canary rockfish","Sebastes pinniger",1999,"not specified",239625,108692.08555693,162052
"FB 181","Table 4b","Rockfish","Rockfish, group canary/vermilion","Canary/vermilion rockfish group","Sebastes spp.",1999,"not specified",164,74.3891581902413,148
"FB 181","Table 4b","Rockfish","Rockfish, chilipepper","Chilipepper rockfish","Sebastes goodei",1999,"not specified",1936287,878285.121614072,889318
"FB 181","Table 4b","Rockfish","Rockfish, China","China rockfish","Sebastes nebulosus",1999,"not specified",14362,6514.49445078199,55535
"FB 181","Table 4b","Rockfish","Rockfish, copper","Copper rockfish","Sebastes caurinus",1999,"not specified",35418,16065.3366145242,65756
"FB 181","Table 4b","Rockfish","Rockfish, copper (whitebelly)","Copper rockfish","Sebastes caurinus",1999,"not specified",48,21.7724365434853,144
"FB 181","Table 4b","Rockfish","Rockfish, cowcod","Cowcod rockfish","Sebastes levis",1999,"not specified",6809,3088.51084217898,8717
"FB 181","Table 4b","Rockfish","Rockfish, darkblotched","Darkblotched rockfish","Sebastes crameri",1999,"not specified",1259,571.072866838499,423
"FB 181","Table 4b","Rockfish","Rockfish, flag","Flag rockfish","Sebastes rubrivinctus",1999,"not specified",1,0.453592427989276,5
"FB 181","Table 4b","Rockfish","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1999,"not specified",93449,42387.7588031699,330711
"FB 181","Table 4b","Rockfish","Rockfish, group gopher","Gopher rockfish group","Sebastes spp.",1999,"not specified",28471,12914.2300172827,94691
"FB 181","Table 4b","Rockfish","Rockfish, grass","Grass rockfish","Sebastes rastrelliger",1999,"not specified",59258,26878.9800977885,299142
"FB 181","Table 4b","Rockfish","Rockfish, greenspotted","Greenspotted rockfish","Sebastes chlorostictus",1999,"not specified",13523,6133.93040369898,14335
"FB 181","Table 4b","Rockfish","Rockfish, greenstriped","Greenstriped rockfish","Sebastes elongatus",1999,"not specified",1781,807.848114248901,1129
"FB 181","Table 4b","Rockfish","Rockfish, kelp","Kelp rockfish","Sebastes atrovirens",1999,"not specified",2974,1348.98388084011,10439
"FB 181","Table 4b","Rockfish","Rockfish, group nearshore","Nearshore rockfish group","Sebastes spp.",1999,"not specified",129,58.5134232106166,468
"FB 181","Table 4b","Rockfish","Rockfish, olive","Olive rockfish","Sebastes serranoides",1999,"not specified",1218,552.475577290939,1993
"FB 181","Table 4b","Rockfish","Rockfish, Pacific ocean perch","Pacific ocean perch rockfish","Sebastes alutus",1999,"not specified",3426,1554.00765829126,975
"FB 181","Table 4b","Rockfish","Rockfish, quillback","Quillback rockfish","Sebastes maliger",1999,"not specified",18030,8178.27147664665,55315
"FB 181","Table 4b","Rockfish","Rockfish, group red","Red rockfish group","Sebastes spp.",1999,"not specified",239341,108563.265307381,265505
"FB 181","Table 4b","Rockfish","Rockfish, redbanded","Redbanded rockfish","Sebastes babcocki",1999,"not specified",251,113.851699425308,218
"FB 181","Table 4b","Rockfish","Rockfish, unspecified","Rockfish","Sebastes spp.",1999,"not specified",635388,288207.18563525,424966
"FB 181","Table 4b","Rockfish","Rockfish, group rosefish","Rosefish rockfish group","Sebastes spp.",1999,"not specified",407670,184916.025118388,104121
"FB 181","Table 4b","Rockfish","Rockfish, rosethorn","Rosethorn rockfish","Sebastes helvomaculatus",1999,"not specified",1106,501.67322535614,923
"FB 181","Table 4b","Rockfish","Rockfish, rosy","Rosy rockfish","Sebastes rosaceus",1999,"not specified",591,268.073124941662,209
"FB 181","Table 4b","Rockfish","Rockfish, shortbelly","Shortbelly rockfish","Sebastes jordani",1999,"not specified",17634,7998.6488751629,1069
"FB 181","Table 4b","Rockfish","Rockfish, group small","Small rockfish group","Sebastes spp.",1999,"not specified",288183,130717.626675234,89951
"FB 181","Table 4b","Rockfish","Rockfish, speckled","Speckled rockfish","Sebastes ovalis",1999,"not specified",4975,2256.62232924665,6702
"FB 181","Table 4b","Rockfish","Rockfish, splitnose","Splitnose rockfish","Sebastes diploproa",1999,"not specified",74081,33602.5806578736,21188
